forc_st	forc_sw	forc_npp	date	crop
9.72	0.2596	0	2022-01-01	wheat
9.36	0.26	0	2022-01-02	wheat
8.96	0.26	0	2022-01-03	wheat
8.6	0.26	0	2022-01-04	wheat
8.29	0.26	0	2022-01-05	wheat
8.01	0.26	0	2022-01-06	wheat
7.74	0.26	0	2022-01-07	wheat
7.48	0.26	0	2022-01-08	wheat
7.18	0.26	0	2022-01-09	wheat
6.9	0.26	0	2022-01-10	wheat
6.65	0.26	0	2022-01-11	wheat
6.43	0.26	0	2022-01-12	wheat
6.21	0.26	0	2022-01-13	wheat
6.01	0.26	0	2022-01-14	wheat
5.84	0.26	0	2022-01-15	wheat
5.66	0.2601	0	2022-01-16	wheat
5.5	0.2601	0	2022-01-17	wheat
5.34	0.2601	0	2022-01-18	wheat
5.17	0.2601	0	2022-01-19	wheat
5.03	0.2601	0	2022-01-20	wheat
4.89	0.2601	0	2022-01-21	wheat
4.78	0.2601	0	2022-01-22	wheat
4.66	0.2601	0	2022-01-23	wheat
4.55	0.2602	0	2022-01-24	wheat
4.45	0.2602	0	2022-01-25	wheat
4.37	0.2602	0	2022-01-26	wheat
4.28	0.2602	0	2022-01-27	wheat
4.2	0.2602	0	2022-01-28	wheat
4.12	0.2603	0	2022-01-29	wheat
4.03	0.2603	0	2022-01-30	wheat
3.94	0.2603	0	2022-01-31	wheat
3.87	0.2603	0	2022-02-01	wheat
3.79	0.2603	0	2022-02-02	wheat
3.71	0.2604	0	2022-02-03	wheat
3.63	0.2604	0	2022-02-04	wheat
3.56	0.2604	0	2022-02-05	wheat
3.49	0.2604	0	2022-02-06	wheat
3.44	0.2604	0	2022-02-07	wheat
3.39	0.2605	0	2022-02-08	wheat
3.33	0.2605	0	2022-02-09	wheat
3.28	0.2605	0	2022-02-10	wheat
3.24	0.2605	0	2022-02-11	wheat
3.2	0.2606	0	2022-02-12	wheat
3.17	0.2606	0	2022-02-13	wheat
3.13	0.2606	0	2022-02-14	wheat
3.1	0.2606	0	2022-02-15	wheat
3.07	0.2607	0	2022-02-16	wheat
3.04	0.2607	0	2022-02-17	wheat
3	0.2607	0	2022-02-18	wheat
2.96	0.2608	0	2022-02-19	wheat
2.94	0.2608	0	2022-02-20	wheat
2.91	0.2608	0	2022-02-21	wheat
2.9	0.4285	0	2022-02-22	wheat
2.88	0.4285	0	2022-02-23	wheat
2.87	0.4781	0	2022-02-24	wheat
2.84	0.4896	0	2022-02-25	wheat
2.81	0.5462	0	2022-02-26	wheat
2.79	0.552	0	2022-02-27	wheat
2.75	0.552	0	2022-02-28	wheat
2.71	0.552	0	2022-03-01	wheat
2.69	0.552	0	2022-03-02	wheat
2.68	0.552	0	2022-03-03	wheat
2.69	0.26	0	2022-03-04	wheat
2.85	0.26	0	2022-03-05	wheat
3.34	0.26	0	2022-03-06	wheat
3.88	0.26	0	2022-03-07	wheat
4.26	0.26	0	2022-03-08	wheat
4.74	0.26	0	2022-03-09	wheat
5.17	0.2599	0	2022-03-10	wheat
5.38	0.2598	0	2022-03-11	wheat
5.65	0.26	0	2022-03-12	wheat
5.97	0.26	0	2022-03-13	wheat
5.94	0.2599	0	2022-03-14	wheat
5.65	0.2599	0	2022-03-15	wheat
5.28	0.2598	0	2022-03-16	wheat
4.97	0.2598	0	2022-03-17	wheat
4.91	0.26	0	2022-03-18	wheat
4.94	0.26	0	2022-03-19	wheat
4.96	0.26	0	2022-03-20	wheat
5.23	0.26	0	2022-03-21	wheat
5.71	0.2599	0	2022-03-22	wheat
6.3	0.26	0	2022-03-23	wheat
6.8	0.26	0	2022-03-24	wheat
7.19	0.26	0	2022-03-25	wheat
7.56	0.2599	0	2022-03-26	wheat
7.84	0.2599	0	2022-03-27	wheat
7.87	0.2599	0	2022-03-28	wheat
7.62	0.2597	0	2022-03-29	wheat
7.29	0.2597	0	2022-03-30	wheat
7.05	0.2596	0	2022-03-31	wheat
6.86	0.2594	0	2022-04-01	wheat
6.86	0.2594	0	2022-04-02	wheat
6.96	0.2593	0	2022-04-03	wheat
6.96	0.2593	0	2022-04-04	wheat
6.99	0.26	0	2022-04-05	wheat
6.88	0.26	0	2022-04-06	wheat
6.86	0.26	0	2022-04-07	wheat
7.07	0.26	0	2022-04-08	wheat
7.34	0.26	0	2022-04-09	wheat
7.35	0.26	0	2022-04-10	wheat
7.24	0.26	0	2022-04-11	wheat
7.14	0.26	0	2022-04-12	wheat
7.08	0.26	0	2022-04-13	wheat
7.06	0.26	0	2022-04-14	wheat
7.06	0.26	0	2022-04-15	wheat
7.07	0.26	0	2022-04-16	wheat
7.12	0.26	0	2022-04-17	wheat
7.22	0.2599	0	2022-04-18	wheat
7.31	0.2598	0	2022-04-19	wheat
7.47	0.2596	0	2022-04-20	wheat
7.68	0.2592	0	2022-04-21	wheat
7.92	0.2584	0	2022-04-22	wheat
8.41	0.2576	0	2022-04-23	wheat
9.04	0.2552	0	2022-04-24	wheat
9.67	0.2531	0	2022-04-25	wheat
10.17	0.2487	0	2022-04-26	wheat
10.5	0.2438	0	2022-04-27	wheat
10.74	0.2382	0	2022-04-28	wheat
11.04	0.235	0	2022-04-29	wheat
11.43	0.232	0	2022-04-30	wheat
11.89	0.2286	0	2022-05-01	wheat
12.5	0.226	0	2022-05-02	wheat
12.84	0.2205	0	2022-05-03	wheat
12.93	0.2148	0	2022-05-04	wheat
12.93	0.26	0	2022-05-05	wheat
13	0.26	0	2022-05-06	wheat
13.09	0.26	0	2022-05-07	wheat
13.3	0.2599	0	2022-05-08	wheat
13.64	0.2597	0	2022-05-09	wheat
14.03	0.2594	0	2022-05-10	wheat
14.36	0.26	0	2022-05-11	wheat
14.74	0.26	0	2022-05-12	wheat
15.07	0.2599	0	2022-05-13	wheat
15.36	0.2598	0	2022-05-14	wheat
15.71	0.2595	0	2022-05-15	wheat
16.16	0.2591	0	2022-05-16	wheat
16.52	0.2587	0	2022-05-17	wheat
16.64	0.2575	0	2022-05-18	wheat
16.78	0.26	0	2022-05-19	wheat
16.92	0.26	0	2022-05-20	wheat
17.12	0.2599	0	2022-05-21	wheat
17.41	0.2598	0	2022-05-22	wheat
17.78	0.2596	0	2022-05-23	wheat
17.98	0.2592	0	2022-05-24	wheat
18.12	0.26	0	2022-05-25	wheat
18.16	0.26	0	2022-05-26	wheat
17.93	0.2599	0	2022-05-27	wheat
17.75	0.2598	0	2022-05-28	wheat
17.75	0.2595	0	2022-05-29	wheat
17.95	0.2589	0	2022-05-30	wheat
18.34	0.26	0	2022-05-31	wheat
18.87	0.26	0	2022-06-01	wheat
19.42	0.26	0	2022-06-02	wheat
19.9	0.26	0	2022-06-03	wheat
20.3	0.26	0	2022-06-04	wheat
20.48	0.26	0	2022-06-05	wheat
20.48	0.2599	0	2022-06-06	wheat
20.3	0.2597	0	2022-06-07	wheat
20.2	0.2593	0	2022-06-08	wheat
20.26	0.2587	0	2022-06-09	wheat
20.5	0.2574	0	2022-06-10	wheat
20.79	0.2549	0	2022-06-11	wheat
20.87	0.2512	0	2022-06-12	wheat
20.93	0.2462	0	2022-06-13	wheat
21.16	0.2403	0	2022-06-14	wheat
