forc_st	forc_sw	forc_npp	date	crop
14.16	0.0969	0	2022-01-01	sorghum
12.95	0.098	0	2022-01-02	sorghum
11.31	0.0979	0	2022-01-03	sorghum
10.22	0.0979	0	2022-01-04	sorghum
9.46	0.0978	0	2022-01-05	sorghum
8.83	0.0985	0	2022-01-06	sorghum
8.39	0.1033	0	2022-01-07	sorghum
8.08	0.1796	0	2022-01-08	sorghum
8.84	0.1796	0	2022-01-09	sorghum
8.49	0.1797	0	2022-01-10	sorghum
9.31	0.1795	0	2022-01-11	sorghum
10.23	0.1786	0	2022-01-12	sorghum
10.84	0.1762	0	2022-01-13	sorghum
11.16	0.1722	0	2022-01-14	sorghum
11.16	0.1697	0	2022-01-15	sorghum
11.85	0.1653	0	2022-01-16	sorghum
12.04	0.1602	0	2022-01-17	sorghum
12.24	0.1541	0	2022-01-18	sorghum
12.19	0.1477	0	2022-01-19	sorghum
11.38	0.1459	0	2022-01-20	sorghum
10.25	0.1457	0	2022-01-21	sorghum
11.01	0.1462	0	2022-01-22	sorghum
10.73	0.146	0	2022-01-23	sorghum
10.38	0.1449	0	2022-01-24	sorghum
10.68	0.142	0	2022-01-25	sorghum
11.3	0.1374	0	2022-01-26	sorghum
11.1	0.1321	0	2022-01-27	sorghum
10.46	0.1269	0	2022-01-28	sorghum
10.26	0.1225	0	2022-01-29	sorghum
9.71	0.119	0	2022-01-30	sorghum
10.12	0.1154	0	2022-01-31	sorghum
10.55	0.1128	0	2022-02-01	sorghum
10.67	0.111	0	2022-02-02	sorghum
10.8	0.1097	0	2022-02-03	sorghum
11.11	0.1087	0	2022-02-04	sorghum
11.34	0.1078	0	2022-02-05	sorghum
11.14	0.107	0	2022-02-06	sorghum
10.82	0.1062	0	2022-02-07	sorghum
11.09	0.1054	0	2022-02-08	sorghum
11.36	0.1047	0	2022-02-09	sorghum
11.35	0.1041	0	2022-02-10	sorghum
10.92	0.1035	0	2022-02-11	sorghum
10.93	0.103	0	2022-02-12	sorghum
12.19	0.1026	0	2022-02-13	sorghum
12.66	0.1022	0	2022-02-14	sorghum
13.01	0.1019	0	2022-02-15	sorghum
12.21	0.1068	0	2022-02-16	sorghum
10.8	0.1752	0	2022-02-17	sorghum
7.2	0.1703	0	2022-02-18	sorghum
6.41	0.167	0	2022-02-19	sorghum
5.67	0.1647	0	2022-02-20	sorghum
5.56	0.1626	0	2022-02-21	sorghum
5.28	0.1606	0	2022-02-22	sorghum
6.17	0.1584	0	2022-02-23	sorghum
7.35	0.1551	0	2022-02-24	sorghum
8.36	0.1499	0	2022-02-25	sorghum
9.04	0.1421	0	2022-02-26	sorghum
10.22	0.1326	0	2022-02-27	sorghum
10.91	0.1231	0	2022-02-28	sorghum
11.69	0.1167	0	2022-03-01	sorghum
12.34	0.1193	0	2022-03-02	sorghum
12.67	0.1223	0	2022-03-03	sorghum
12.65	0.1225	0	2022-03-04	sorghum
11.97	0.118	0	2022-03-05	sorghum
11.77	0.113	0	2022-03-06	sorghum
11.72	0.1099	0	2022-03-07	sorghum
11.53	0.1079	0	2022-03-08	sorghum
11.54	0.1066	0	2022-03-09	sorghum
11.45	0.1055	0	2022-03-10	sorghum
12.56	0.1047	0	2022-03-11	sorghum
13.61	0.104	0	2022-03-12	sorghum
14.47	0.1033	0	2022-03-13	sorghum
14.83	0.1027	0	2022-03-14	sorghum
15.23	0.1077	0	2022-03-15	sorghum
15.21	0.1111	0	2022-03-16	sorghum
14.64	0.1074	0	2022-03-17	sorghum
13.69	0.1046	0	2022-03-18	sorghum
13.2	0.1501	0	2022-03-19	sorghum
12.01	0.1786	0	2022-03-20	sorghum
11.63	0.177	0	2022-03-21	sorghum
12.38	0.1751	0	2022-03-22	sorghum
12.45	0.1737	0	2022-03-23	sorghum
12.47	0.1721	0	2022-03-24	sorghum
13.68	0.1702	0	2022-03-25	sorghum
14.04	0.165	0	2022-03-26	sorghum
13.86	0.1645	0	2022-03-27	sorghum
14.6	0.1636	0	2022-03-28	sorghum
15.48	0.1623	0	2022-03-29	sorghum
15.93	0.1567	0	2022-03-30	sorghum
15.66	0.1476	0	2022-03-31	sorghum
16.68	0.1365	0	2022-04-01	sorghum
17.87	0.1262	0	2022-04-02	sorghum
18.19	0.1192	0	2022-04-03	sorghum
19.12	0.1147	0	2022-04-04	sorghum
20.13	0.1119	0	2022-04-05	sorghum
20.76	0.11	0	2022-04-06	sorghum
20.38	0.1086	0	2022-04-07	sorghum
20.23	0.1075	0	2022-04-08	sorghum
20.6	0.1071	0	2022-04-09	sorghum
20.25	0.1056	0	2022-04-10	sorghum
20.57	0.1044	0	2022-04-11	sorghum
21.63	0.1035	0	2022-04-12	sorghum
22.11	0.1027	0	2022-04-13	sorghum
22.52	0.102	0	2022-04-14	sorghum
21.12	0.1014	0	2022-04-15	sorghum
21.55	0.1008	0	2022-04-16	sorghum
22.06	0.1004	0	2022-04-17	sorghum
22.29	0.1	0	2022-04-18	sorghum
22.28	0.0997	0	2022-04-19	sorghum
21.13	0.0995	0	2022-04-20	sorghum
