"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,336.555721070541,0.794336363656391,986.853382488448,2.04187321920156,2845.5973441329,0,2022,"2022-01-01",4171.84265727474
2,336.595409111675,0.823877720470765,986.84532027987,2.03402295552592,2845.50815769835,0.0353793704933946,2022,"2022-01-02",4171.80678776589
3,336.652821467714,0.836820495553046,986.837485708247,2.02604187666185,2845.42159562198,0.0668979331717657,2022,"2022-01-03",4171.77476517016
4,336.724824111649,0.838063238252303,986.830023313476,2.01771644625692,2845.3359427266,0.0945854363872608,2022,"2022-01-04",4171.74656983623
5,336.805652768895,0.833124300929771,986.823013204584,2.00910575641451,2845.25007562747,0.119677232213811,2022,"2022-01-05",4171.72097165829
6,336.892710149217,0.824589405252509,986.816491537348,2.00026554760294,2845.16326941052,0.14281984086103,2022,"2022-01-06",4171.69732604994
7,336.985400886137,0.813578877775164,986.810422564248,1.99132445690703,2845.07428280387,0.164632385109096,2022,"2022-01-07",4171.67500958894
8,337.09806554578,0.794982896970922,986.803990463146,1.98340273706749,2844.97056895604,0.188047016876599,2022,"2022-01-08",4171.651010599
9,337.222570455574,0.775955077997341,986.79767655982,1.97632284102943,2844.85248290066,0.21340580470397,2022,"2022-01-09",4171.62500783508
10,337.34510293742,0.761018700943778,986.792318186534,1.96916522088128,2844.73175679942,0.238420982623331,2022,"2022-01-10",4171.5993618452
11,337.465701024375,0.749648081005638,986.787900642961,1.96195603254881,2844.60882015482,0.263137447780739,2022,"2022-01-11",4171.57402593572
12,337.577030784212,0.745857265093511,986.784350471142,1.95505056872449,2844.48491768981,0.28934415056764,2022,"2022-01-12",4171.54720677898
13,337.679320689778,0.747876852996485,986.781568960608,1.94848538044049,2844.36154783883,0.31714155149613,2022,"2022-01-13",4171.51879972265
14,337.77503959679,0.752799768312026,986.779476970187,1.94218212700497,2844.23980672228,0.346027850286769,2022,"2022-01-14",4171.48930518457
15,337.86733027782,0.757960123982995,986.778013669179,1.93604599572879,2844.12001102286,0.375364151859768,2022,"2022-01-15",4171.45936108957
16,337.954198663518,0.764778305370944,986.77713590222,1.93013336965278,2844.00227633863,0.405595769492192,2022,"2022-01-16",4171.4285225794
17,338.034801109824,0.773221599525698,986.776768381434,1.92446647709096,2843.8873480604,0.436906949393888,2022,"2022-01-17",4171.39660562828
18,338.112161699546,0.781041515930955,986.776861810509,1.91891803818605,2843.77540222738,0.468524185214038,2022,"2022-01-18",4171.36438529156
19,338.187337059184,0.787640446417711,986.777376997136,1.9134164701918,2843.66645808411,0.500082039771381,2022,"2022-01-19",4171.33222905704
20,338.266753436164,0.789209089751635,986.77831038193,1.90775723499895,2843.55956700829,0.530119484043278,2022,"2022-01-20",4171.30159715113
21,338.356465640292,0.783102231262698,986.779732289586,1.9017059334252,2843.45286985573,0.557250297698003,2022,"2022-01-21",4171.2738759503
22,338.447882209458,0.77666285316446,986.781708530059,1.89554156140246,2843.34525399961,0.583492678195979,2022,"2022-01-22",4171.24704915369
23,338.536822881998,0.772369704346366,986.784206083942,1.88946243634452,2843.23713928984,0.609960725032777,2022,"2022-01-23",4171.22000039647
24,338.628437058791,0.766487212955116,986.787220417401,1.88324301273221,2843.12866724271,0.635330848185803,2022,"2022-01-24",4171.19405494459
25,338.719652081867,0.76125173296306,986.790742755134,1.87694844648832,2843.0200832787,0.660140413129076,2022,"2022-01-25",4171.16867829515
26,338.805283770643,0.759819312540852,986.794714995412,1.87075287482618,2842.91219915522,0.685490713328167,2022,"2022-01-26",4171.14277010864
27,338.887343097145,0.759946833674253,986.799058809544,1.86458529288986,2842.80587815267,0.71089943168284,2022,"2022-01-27",4171.11681218593
28,338.97216403099,0.757190374714276,986.803753505483,1.85818318290055,2842.70108591055,0.734795650502434,2022,"2022-01-28",4171.09237700463
29,339.059147993039,0.752567818759797,986.808813949764,1.85153781669132,2842.5973281505,0.757249864718687,2022,"2022-01-29",4171.06939572875
30,339.147756056161,0.746716989232907,986.814245427012,1.84467986756562,2842.49427898387,0.778452531399136,2022,"2022-01-30",4171.04767732384
31,339.235851039671,0.741397031267763,986.82005141035,1.83769911132743,2842.39170678575,0.798920050031598,2022,"2022-01-31",4171.02670537836
32,339.319295633778,0.739177752955751,986.826183984882,1.83077729938643,2842.2900615912,0.819635017976946,2022,"2022-02-01",4171.00549626221
33,339.399305856634,0.738732693090991,986.832597163473,1.82389576874307,2842.18970496732,0.840409073428302,2022,"2022-02-02",4170.98423644926
