"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,336.427126918505,0.774766995379684,984.519856586319,2.04750121825419,2837.06717010143,0,2022,"2022-01-01",4160.83642181989
2,336.461269033915,0.80779863426024,984.513138575636,2.03935059374238,2836.97965990064,0.0347251973878027,2022,"2022-01-02",4160.80121673819
3,336.5129606112,0.82368413593201,984.506601909172,2.03113693740504,2836.8951811391,0.0658813664188305,2022,"2022-01-03",4160.76956473281
4,336.579116424806,0.82742548994634,984.500389468945,2.02263387817177,2836.81196492181,0.0934146282780771,2022,"2022-01-04",4160.74153018368
5,336.654031163443,0.824622248090387,984.494581878147,2.01388773560334,2836.72883357874,0.118486967096472,2022,"2022-01-05",4160.71595660402
6,336.735162450143,0.817906141942416,984.489216662571,2.00494657644407,2836.6450061818,0.141706388028224,2022,"2022-01-06",4160.6922380129
7,336.836107735032,0.802407071784791,984.483510729156,1.99704423961933,2836.5478982938,0.166394512824243,2022,"2022-01-07",4160.66696806939
8,336.954464978693,0.781899063028346,984.477870403349,1.98984683693082,2836.43665891773,0.191974124449708,2022,"2022-01-08",4160.64074019973
9,337.070606491943,0.76634358390762,984.47313816227,1.98258235570869,2836.32210851132,0.217300479182754,2022,"2022-01-09",4160.61477910514
10,337.185440354134,0.753810963617275,984.469275653251,1.97525648454295,2836.20543224567,0.242239904173403,2022,"2022-01-10",4160.58921570121
11,337.299202322551,0.743849639641991,984.466276887634,1.96787685931995,2836.08686391495,0.266771720523402,2022,"2022-01-11",4160.5640696241
12,337.40484582993,0.740517466142157,984.464076780194,1.96078362302103,2835.9673995611,0.292609540390754,2022,"2022-01-12",4160.53762326039
13,337.502719053968,0.742230351563716,984.462584749794,1.95401987754491,2835.84820565415,0.31986577724856,2022,"2022-01-13",4160.50975968702
14,337.595065478879,0.746493274510097,984.461729970955,1.94753435435744,2835.73002943787,0.348164402204343,2022,"2022-01-14",4160.48085251658
15,337.684475173492,0.751068430172346,984.46146327662,1.94125196982519,2835.61314676015,0.377000431000957,2022,"2022-01-15",4160.45140561026
16,337.76921008363,0.757175264665647,984.461750203388,1.93522585096516,2835.49766164249,0.40676991421274,2022,"2022-01-16",4160.42102304514
17,337.848966715283,0.764521536088353,984.462527243706,1.92948023676362,2835.3840755765,0.437605389511098,2022,"2022-01-17",4160.38957130834
18,337.926714501017,0.770981886044677,984.463761103125,1.92390202613396,2835.27239166916,0.468806822755543,2022,"2022-01-18",4160.35775118548
19,338.00331314476,0.776139025851767,984.465428371682,1.91843954627787,2835.16250459973,0.500113466644855,2022,"2022-01-19",4160.3258246883
20,338.084860388568,0.77622478752062,984.467538420535,1.91285738525785,2835.053804562,0.530033084989177,2022,"2022-01-20",4160.29528554388
21,338.176687990598,0.768905488816629,984.470169378711,1.90688222884752,2834.94490523442,0.557152997147799,2022,"2022-01-21",4160.2675503214
22,338.270127683633,0.761556500180037,984.473387857027,1.90077875313392,2834.83486850966,0.583375791525337,2022,"2022-01-22",4160.24071930364
23,338.361463788335,0.756311250776039,984.477161531957,1.89473239519482,2834.72413312113,0.609689243300215,2022,"2022-01-23",4160.21380208739
24,338.45573532687,0.749557207480895,984.48149632721,1.88854981211732,2834.61261337034,0.634940254015286,2022,"2022-01-24",4160.18795204402
25,338.550326885117,0.743335793259453,984.486400722746,1.88231671936853,2834.50023650692,0.659682191569504,2022,"2022-01-25",4160.16261662741
