forc_st	forc_sw	forc_npp	date	crop
14.07	0.097	0	2022-01-01	sorghum
13.08	0.0971	0	2022-01-02	sorghum
11.85	0.0971	0	2022-01-03	sorghum
11.23	0.0971	0	2022-01-04	sorghum
11.54	0.0972	0	2022-01-05	sorghum
10.88	0.0972	0	2022-01-06	sorghum
9.38	0.0971	0	2022-01-07	sorghum
8.75	0.0971	0	2022-01-08	sorghum
8.52	0.0971	0	2022-01-09	sorghum
8.72	0.0971	0	2022-01-10	sorghum
8.34	0.0971	0	2022-01-11	sorghum
8.23	0.0971	0	2022-01-12	sorghum
8	0.0971	0	2022-01-13	sorghum
7.98	0.0971	0	2022-01-14	sorghum
7.24	0.0971	0	2022-01-15	sorghum
7.47	0.0971	0	2022-01-16	sorghum
6.64	0.0971	0	2022-01-17	sorghum
5.46	0.0971	0	2022-01-18	sorghum
5.58	0.0971	0	2022-01-19	sorghum
5.47	0.0971	0	2022-01-20	sorghum
5.54	0.0972	0	2022-01-21	sorghum
6.08	0.0994	0	2022-01-22	sorghum
6.74	0.099	0	2022-01-23	sorghum
7.8	0.0982	0	2022-01-24	sorghum
8.3	0.0978	0	2022-01-25	sorghum
8.04	0.0977	0	2022-01-26	sorghum
7.19	0.0976	0	2022-01-27	sorghum
6.42	0.0975	0	2022-01-28	sorghum
5.96	0.0982	0	2022-01-29	sorghum
5.18	0.1022	0	2022-01-30	sorghum
4.72	0.1061	0	2022-01-31	sorghum
3.82	0.1072	0	2022-02-01	sorghum
3.82	0.107	0	2022-02-02	sorghum
4.71	0.1041	0	2022-02-03	sorghum
5.46	0.1017	0	2022-02-04	sorghum
5.86	0.1005	0	2022-02-05	sorghum
6.38	0.0998	0	2022-02-06	sorghum
6.89	0.0993	0	2022-02-07	sorghum
7.19	0.0989	0	2022-02-08	sorghum
5.58	0.1003	0	2022-02-09	sorghum
5.24	0.1	0	2022-02-10	sorghum
5.86	0.0991	0	2022-02-11	sorghum
5.78	0.0986	0	2022-02-12	sorghum
5.42	0.0983	0	2022-02-13	sorghum
5.82	0.0981	0	2022-02-14	sorghum
6.4	0.098	0	2022-02-15	sorghum
7.13	0.0978	0	2022-02-16	sorghum
8.21	0.0977	0	2022-02-17	sorghum
9.27	0.0977	0	2022-02-18	sorghum
9.34	0.0976	0	2022-02-19	sorghum
9.02	0.0975	0	2022-02-20	sorghum
8.46	0.098	0	2022-02-21	sorghum
7.95	0.1008	0	2022-02-22	sorghum
7.1	0.1006	0	2022-02-23	sorghum
7.77	0.0991	0	2022-02-24	sorghum
7.3	0.0985	0	2022-02-25	sorghum
6.64	0.0982	0	2022-02-26	sorghum
7.36	0.098	0	2022-02-27	sorghum
8.12	0.0978	0	2022-02-28	sorghum
8.03	0.0992	0	2022-03-01	sorghum
8.68	0.0983	0	2022-03-02	sorghum
9.55	0.0978	0	2022-03-03	sorghum
10.68	0.0976	0	2022-03-04	sorghum
11.42	0.0974	0	2022-03-05	sorghum
12.06	0.0973	0	2022-03-06	sorghum
12.1	0.0972	0	2022-03-07	sorghum
10.44	0.0979	0	2022-03-08	sorghum
9.05	0.0976	0	2022-03-09	sorghum
9.3	0.0973	0	2022-03-10	sorghum
9.99	0.0971	0	2022-03-11	sorghum
9.81	0.097	0	2022-03-12	sorghum
10.29	0.0969	0	2022-03-13	sorghum
11.09	0.0969	0	2022-03-14	sorghum
11.88	0.0968	0	2022-03-15	sorghum
12.55	0.0968	0	2022-03-16	sorghum
13.85	0.0968	0	2022-03-17	sorghum
14.43	0.0967	0	2022-03-18	sorghum
15.3	0.0967	0	2022-03-19	sorghum
15.57	0.0967	0	2022-03-20	sorghum
15.05	0.0967	0	2022-03-21	sorghum
15.45	0.0967	0	2022-03-22	sorghum
16.2	0.0967	0	2022-03-23	sorghum
15.48	0.0967	0	2022-03-24	sorghum
