"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,336.427126918505,0.774766995379684,984.519856586319,2.04750121825419,2837.06717010143,0,2022,"2022-01-01",4160.83642181989
2,336.460057946557,0.808556237139602,984.513151132449,2.03936397068262,2836.97985036403,0.03496324199707,2022,"2022-01-02",4160.80097965086
3,336.50788220686,0.826753122727859,984.506624101408,2.0312510609473,2836.89590345142,0.0670343159038002,2022,"2022-01-03",4160.76841394336
4,336.566624213981,0.834734846015907,984.500379636691,2.02303850286388,2836.81361345542,0.0965554708861659,2022,"2022-01-04",4160.73839065497
5,336.627548065572,0.839774319540011,984.494464998358,2.01492745244783,2836.73214454992,0.125581011193828,2022,"2022-01-05",4160.70885938583
6,336.690664277206,0.842187931754555,984.488884091462,2.00688819822849,2836.65127143685,0.154036199562303,2022,"2022-01-06",4160.6798959355
7,336.764112601168,0.837235464535607,984.483680930014,1.99852134213851,2836.57032978707,0.179544321962115,2022,"2022-01-07",4160.65388012492
8,336.847105029354,0.826659492939814,984.478932631159,1.98974323422321,2836.48836664401,0.202114753542105,2022,"2022-01-08",4160.63080703168
9,336.933735590089,0.814974163611243,984.474677769411,1.98077749011621,2836.40499338318,0.223267582907701,2022,"2022-01-09",4160.60915839641
10,337.02035702997,0.804651388725309,984.470922806155,1.97180088130303,2836.32023407721,0.243970756217401,2022,"2022-01-10",4160.58796618337
11,337.10746619955,0.795083261949169,984.467657930026,1.96280701087376,2836.23429357395,0.264145758908101,2022,"2022-01-11",4160.56730797635
12,337.19636250456,0.785359374357392,984.464889223454,1.95373440381236,2836.14716286392,0.283468060065891,2022,"2022-01-12",4160.54750837011
13,337.286533794207,0.775787963248082,984.46261965112,1.94461037699234,2836.05887021931,0.302082910131851,2022,"2022-01-13",4160.52842200488
14,337.37762552187,0.766584482351384,984.460852525312,1.93545427181088,2835.96943397802,0.320088347407613,2022,"2022-01-14",4160.50995077937
15,337.471070774364,0.756680580326282,984.459589775351,1.92619902236422,2835.87888313445,0.337155666067446,2022,"2022-01-15",4160.49242328685
16,337.565861645648,0.746913917228397,984.458844968976,1.91688658248617,2835.78710348965,0.353514343576632,2022,"2022-01-16",4160.47561060399
17,337.662451489537,0.736825012612696,984.458614900105,1.90750161136841,2835.69419215288,0.369091515534467,2022,"2022-01-17",4160.4595851665
18,337.76515970223,0.723596012861664,984.458925052356,1.89780320295214,2835.5998813636,0.382870091451659,2022,"2022-01-18",4160.445365334
19,337.870805204866,0.709824165344196,984.459806255793,1.88793478644946,2835.5038697978,0.395562394704201,2022,"2022-01-19",4160.43224021026
20,337.97599409066,0.697767747285002,984.461254627719,1.87808985056249,2835.40630850332,0.407962725033553,2022,"2022-01-20",4160.41941481955
21,338.08063902181,0.68725349809752,984.463260217575,1.86828613056671,2835.30740116911,0.420119285541758,2022,"2022-01-21",4160.40684003716
22,338.183585107679,0.679052090637488,984.465823577112,1.85865743834064,2835.20692557726,0.432500595959485,2022,"2022-01-22",4160.39404379103
23,338.283124562684,0.674024692981581,984.468924018378,1.84930211604603,2835.10524669188,0.4455090169514,2022,"2022-01-23",4160.38062208197
24,338.376579616148,0.673322233515722,984.472497864626,1.84027689300235,2835.00354150605,0.459502675684908,2022,"2022-01-24",4160.36621811334
25,338.464147563523,0.676106618154704,984.47648665076,1.8315839683396,2834.90248260647,0.474503929119561,2022,"2022-01-25",4160.35080740724
26,338.55049887603,0.678726388650348,984.480868368995,1.82305434152691,2834.80210786582,0.489644939625038,2022,"2022-01-26",4160.33525584102
27,338.640266208225,0.678063323958149,984.485653143447,1.81447984957877,2834.70209657167,0.503930730764886,2022,"2022-01-27",4160.32055909688
28,338.734791578407,0.673715790438831,984.490871210868,1.80575940148618,2834.60193774556,0.517004944361632,2022,"2022-01-28",4160.30707572676
29,338.832690145008,0.66721897407062,984.496559306642,1.79694179397685,2834.501089572,0.529174466772471,2022,"2022-01-29",4160.2944997917
30,338.934921656272,0.658484127604819,984.502802025349,1.78805772330109,2834.39846635217,0.540535712061916,2022,"2022-01-30",4160.28273188469
31,339.042128513575,0.647657311569455,984.509689131889,1.7791212467699,2834.29311095792,0.551152154599845,2022,"2022-01-31",4160.27170716173
32,339.153743736158,0.635136467512228,984.517209418302,1.77006942096224,2834.18538461608,0.560909924642268,2022,"2022-02-01",4160.26154365901
33,339.267584268938,0.622416786417454,984.525327039651,1.76091886181457,2834.07583246532,0.569975394978155,2022,"2022-02-02",4160.25207942214
34,339.378359873787,0.612975747429688,984.533975564076,1.75188973926214,2833.96527583309,0.579187954921755,2022,"2022-02-03",4160.24247675765
35,339.483431813988,0.607968361644807,984.543059607005,1.74308616335341,2833.85478665299,0.588950074557225,2022,"2022-02-04",4160.23233259898
36,339.583936348255,0.605953641524126,984.552524647958,1.734471025235,2833.74491482759,0.599105893397643,2022,"2022-02-05",4160.22180049057
37,339.680909759917,0.605902769896011,984.562354860593,1.72603081586651,2833.63576250197,0.609572777269618,2022,"2022-02-06",4160.21096070825
38,339.774346630805,0.607674602802064,984.572546264185,1.71780107419011,2833.52732151282,0.620471631610669,2022,"2022-02-07",4160.1996900848
39,339.864845324464,0.610654694017627,984.583087604562,1.70977892286336,2833.41964874356,0.631774173552833,2022,"2022-02-08",4160.18801528947
40,339.958913619002,0.610135968089687,984.594025990071,1.7017216964353,2833.31223941708,0.642378516059406,2022,"2022-02-09",4160.17703669068
41,340.058216100113,0.605631915695664,984.605417087775,1.69351852536009,2833.20434122738,0.651916656389652,2022,"2022-02-10",4160.16712485633
42,340.156253061799,0.602067869097675,984.617196323412,1.68539516901011,2833.09634541061,0.661413760777533,2022,"2022-02-11",4160.15725783393
43,340.252015416517,0.599903040328154,984.629319197713,1.67739481372484,2832.98863101236,0.671041567400621,2022,"2022-02-12",4160.14726348064
44,340.348245259495,0.597088009767586,984.641804880168,1.66941563155892,2832.88102119102,0.680365802569733,2022,"2022-02-13",4160.13757497201
45,340.44393638372,0.594516734232362,984.654661810629,1.66150411787199,2832.77337739867,0.689582404317977,2022,"2022-02-14",4160.12799644513
46,340.536669172445,0.593880137173054,984.667874524334,1.65377787660988,2832.66585295611,0.699163708590725,2022,"2022-02-15",4160.11805466667
47,340.625652666917,0.595501869350677,984.681418795526,1.64628242976005,2832.55870168125,0.709300542342653,2022,"2022-02-16",4160.1075574428
48,340.709253693211,0.600281101248955,984.69526377102,1.63909663501077,2832.45224220941,0.720358598313742,2022,"2022-02-17",4160.0961374099
49,340.785947006764,0.608870894105819,984.70936620118,1.63229511134807,2832.34692434654,0.73272659977759,2022,"2022-02-18",4160.08340355993
50,340.858570265482,0.618632133008093,984.723682597579,1.62578749823992,2832.24312337602,0.745962821283169,2022,"2022-02-19",4160.06979587032
51,340.931725797,0.626143611903551,984.738203210004,1.61939960352138,2832.14073307917,0.759176796834067,2022,"2022-02-20",4160.0562053016
52,341.007488075464,0.630334310806316,984.752967160555,1.61303920115302,2832.03923371004,0.771939002177343,2022,"2022-02-21",4160.04306245802
53,341.086755601587,0.631273123055181,984.768110710944,1.60669318080999,2831.9375930318,0.784190243266941,2022,"2022-02-22",4160.03042564819
54,341.170449530907,0.628767806449513,984.783672681061,1.60029441409405,2831.83534212902,0.795700540949135,2022,"2022-02-23",4160.01852656153
55,341.254544257376,0.625926315612872,984.799498447979,1.59389529634903,2831.73306633409,0.806910419190845,2022,"2022-02-24",4160.0069306514
56,341.337353453938,0.623725353749091,984.815493741677,1.5875356791277,2831.63130727553,0.81804353335153,2022,"2022-02-25",4159.99541550402
57,341.422425773277,0.619676633448833,984.831708540763,1.58108311517401,2831.52970875871,0.828477588885411,2022,"2022-02-26",4159.98460282138
58,341.506975832951,0.616142403877633,984.848182979565,1.57466150606891,2831.42796286349,0.838779531830985,2022,"2022-02-27",4159.97392558596
59,341.587148193374,0.61577590144815,984.864904939349,1.56845168728235,2831.32630562679,0.849745150482692,2022,"2022-02-28",4159.96258634824
60,341.665223873612,0.616590413244852,984.881922236294,1.5624090030482,2831.22470895636,0.861101815318638,2022,"2022-03-01",4159.95085448256
61,341.741744302805,0.618099448209468,984.899213114495,1.55650545191784,2831.12328138525,0.872735892599721,2022,"2022-03-02",4159.93884370267
62,341.813535993485,0.622307942081732,984.916656650182,1.55083136431109,2831.02270524636,0.88516514846345,2022,"2022-03-03",4159.92603719641
63,341.878668435249,0.630236954365675,984.934220016091,1.54547347062227,2830.92335565501,0.898867888031791,2022,"2022-03-04",4159.91195453134
64,341.937265818356,0.641256649137496,984.951876052734,1.5404531616634,2830.82560929941,0.913976136656841,2022,"2022-03-05",4159.8964609813
65,341.990704198092,0.653956495002803,984.969590477238,1.53573738959685,2830.72973302203,0.930323418449061,2022,"2022-03-06",4159.87972158196
66,342.041416617533,0.666333053151384,984.987339900283,1.53125826977452,2830.63582235094,0.947475232199442,2022,"2022-03-07",4159.86217019168
67,342.097865403794,0.672480859128503,985.005174669201,1.52674156732934,2830.54333831007,0.963638402006229,2022,"2022-03-08",4159.84560080953
68,342.164276779539,0.670515973570983,985.023157482466,1.52194619758841,2830.45124155532,0.977693411859743,2022,"2022-03-09",4159.83113798849
69,342.23408297465,0.666201216735508,985.041289359049,1.51702104780252,2830.3590047414,0.990827162932167,2022,"2022-03-10",4159.81759933963
70,342.301004310581,0.664200813228,985.059570730196,1.51220837844263,2830.26667129451,1.00436860578092,2022,"2022-03-11",4159.80365552696
71,342.365895629494,0.663538657645702,985.077991591115,1.5074979525588,2830.17448891194,1.01820983836949,2022,"2022-03-12",4159.78941274276
72,342.429496741475,0.663584022219851,985.096543947511,1.50286472812414,2830.08252313059,1.03220897461638,2022,"2022-03-13",4159.77501256992
73,342.489036209168,0.666176777633507,985.115207170821,1.498417309975,2829.99099747543,1.04698503921185,2022,"2022-03-14",4159.75983494303
74,342.543203539784,0.671866411888835,985.133951088391,1.49421725521013,2829.90027561897,1.06290209834029,2022,"2022-03-15",4159.74351391424
75,342.592157961135,0.680088383183457,985.152742839129,1.49027552236808,2829.81071226698,1.08003082071943,2022,"2022-03-16",4159.7259769728
76,342.63342175292,0.692251495338465,985.171537138122,1.48667369134051,2829.72269124938,1.09901838656269,2022,"2022-03-17",4159.7065753271
77,342.666819852003,0.707762450952235,985.190274416838,1.48344057871621,2829.63677503634,1.12009880396033,2022,"2022-03-18",4159.68507233485
78,342.693788708879,0.72516984857431,985.208917979806,1.48054585829324,2829.55320923821,1.14310709118431,2022,"2022-03-19",4159.66163163376
79,342.715509686304,0.743260111697908,985.227426047125,1.47797205106094,2829.47222456105,1.16790292230519,2022,"2022-03-20",4159.63639245724
80,342.738700382893,0.757320532375526,985.245789628508,1.4755499237153,2829.39360895066,1.19287265660579,2022,"2022-03-21",4159.61096941816
81,342.762867174291,0.768479532753181,985.264032579309,1.47324444310433,2829.31678201097,1.21797576365064,2022,"2022-03-22",4159.58540574043
82,342.781613951895,0.781454076536306,985.28213579226,1.47119515387571,2829.24172877934,1.24478615352639,2022,"2022-03-23",4159.55812775391
83,342.800051226523,0.792365078732765,985.300072208197,1.46929469557154,2829.16856881945,1.27208668364113,2022,"2022-03-24",4159.53035202847
84,342.825791289283,0.796610639810568,985.317884374501,1.46731207929767,2829.0966049124,1.29775568042687,2022,"2022-03-25",4159.50420329529
85,342.854567725862,0.798156432112248,985.33561806942,1.46529051648687,2829.02516056679,1.32268453645401,2022,"2022-03-26",4159.47879331067
86,342.889018520261,0.795462522980227,985.353292144385,1.46312807414121,2828.95396383605,1.34613149293658,2022,"2022-03-27",4159.45486509782
87,342.932607459019,0.7870428191749,985.370972721009,1.46064947878157,2828.88220684947,1.3670396466348,2022,"2022-03-28",4159.43347932745
88,342.97882963813,0.778022050797945,985.388700452263,1.45801995800392,2828.80949199176,1.38698276515758,2022,"2022-03-29",4159.41306409096
89,343.025684438898,0.769721312764196,985.406479637156,1.45531153783802,2828.73589884168,1.40648410368336,2022,"2022-03-30",4159.39309576834
90,343.070748726805,0.763735500745686,985.424309844495,1.45261273620655,2828.66155257265,1.42615806307121,2022,"2022-03-31",4159.3729593809
91,343.108664212779,0.763303577281608,985.442155185092,1.45012048482955,2828.58699727573,1.44741630299951,2022,"2022-04-01",4159.35124073571
92,343.139396497995,0.767581249291797,985.459959868683,1.44786576594595,2828.5129518337,1.47044008687233,2022,"2022-04-02",4159.32775521562
93,343.168971100857,0.771770887376264,985.477692705758,1.44570305308359,2828.43974321834,1.49384973932504,2022,"2022-04-03",4159.30388096541
94,343.195792956328,0.777140609104932,985.495353710624,1.44366444751761,2828.36728530868,1.51802660882136,2022,"2022-04-04",4159.27923703226
95,343.22385348391,0.780558886634798,985.512920898584,1.4416615865938,2828.2957668317,1.54203153665328,2022,"2022-04-05",4159.25476168742
96,343.260032111595,0.777954775771986,985.530445170772,1.43945413272115,2828.22446571775,1.5639709079825,2022,"2022-04-06",4159.23235190861
97,343.295495554059,0.776188053812163,985.547957389016,1.43725577666755,2828.15300726513,1.58595012723507,2022,"2022-04-07",4159.20990403868
