forc_st	forc_sw	forc_npp	date	crop
14.05	0.0972	0	2022-01-01	sorghum
13.02	0.0973	0	2022-01-02	sorghum
11.77	0.0973	0	2022-01-03	sorghum
11.18	0.0973	0	2022-01-04	sorghum
11.38	0.0973	0	2022-01-05	sorghum
10.77	0.0973	0	2022-01-06	sorghum
9.34	0.0973	0	2022-01-07	sorghum
8.7	0.0973	0	2022-01-08	sorghum
8.45	0.0973	0	2022-01-09	sorghum
8.64	0.0973	0	2022-01-10	sorghum
8.27	0.0973	0	2022-01-11	sorghum
8.14	0.0973	0	2022-01-12	sorghum
7.88	0.0973	0	2022-01-13	sorghum
7.83	0.0973	0	2022-01-14	sorghum
7.18	0.0973	0	2022-01-15	sorghum
7.38	0.0973	0	2022-01-16	sorghum
6.58	0.0973	0	2022-01-17	sorghum
5.46	0.0973	0	2022-01-18	sorghum
5.52	0.0973	0	2022-01-19	sorghum
5.46	0.0973	0	2022-01-20	sorghum
5.55	0.0973	0	2022-01-21	sorghum
6.06	0.0996	0	2022-01-22	sorghum
6.66	0.0996	0	2022-01-23	sorghum
7.65	0.0985	0	2022-01-24	sorghum
8.1	0.098	0	2022-01-25	sorghum
7.86	0.0978	0	2022-01-26	sorghum
7.06	0.0977	0	2022-01-27	sorghum
6.36	0.0976	0	2022-01-28	sorghum
5.94	0.0983	0	2022-01-29	sorghum
5.19	0.1023	0	2022-01-30	sorghum
4.76	0.1061	0	2022-01-31	sorghum
3.87	0.1072	0	2022-02-01	sorghum
3.84	0.1074	0	2022-02-02	sorghum
4.65	0.1056	0	2022-02-03	sorghum
5.36	0.1035	0	2022-02-04	sorghum
5.73	0.1016	0	2022-02-05	sorghum
6.16	0.1005	0	2022-02-06	sorghum
6.62	0.0998	0	2022-02-07	sorghum
6.9	0.0994	0	2022-02-08	sorghum
5.4	0.1007	0	2022-02-09	sorghum
5.07	0.1008	0	2022-02-10	sorghum
5.59	0.0995	0	2022-02-11	sorghum
5.57	0.0989	0	2022-02-12	sorghum
5.19	0.0986	0	2022-02-13	sorghum
5.56	0.0983	0	2022-02-14	sorghum
6.07	0.0981	0	2022-02-15	sorghum
6.7	0.0979	0	2022-02-16	sorghum
7.7	0.0978	0	2022-02-17	sorghum
8.7	0.0977	0	2022-02-18	sorghum
8.79	0.0976	0	2022-02-19	sorghum
8.48	0.0975	0	2022-02-20	sorghum
8	0.0981	0	2022-02-21	sorghum
7.56	0.101	0	2022-02-22	sorghum
6.76	0.1019	0	2022-02-23	sorghum
7.27	0.1002	0	2022-02-24	sorghum
6.88	0.0991	0	2022-02-25	sorghum
6.28	0.0986	0	2022-02-26	sorghum
6.88	0.0983	0	2022-02-27	sorghum
7.61	0.0981	0	2022-02-28	sorghum
7.55	0.0996	0	2022-03-01	sorghum
8.07	0.0991	0	2022-03-02	sorghum
8.84	0.0984	0	2022-03-03	sorghum
9.86	0.0981	0	2022-03-04	sorghum
10.52	0.0979	0	2022-03-05	sorghum
11.11	0.0977	0	2022-03-06	sorghum
11.15	0.0976	0	2022-03-07	sorghum
9.68	0.0983	0	2022-03-08	sorghum
8.44	0.0981	0	2022-03-09	sorghum
8.59	0.0977	0	2022-03-10	sorghum
9.2	0.0976	0	2022-03-11	sorghum
9.11	0.0975	0	2022-03-12	sorghum
9.5	0.0974	0	2022-03-13	sorghum
10.18	0.0973	0	2022-03-14	sorghum
10.88	0.0973	0	2022-03-15	sorghum
11.46	0.0973	0	2022-03-16	sorghum
12.66	0.0972	0	2022-03-17	sorghum
13.18	0.0972	0	2022-03-18	sorghum
13.98	0.0972	0	2022-03-19	sorghum
14.22	0.0972	0	2022-03-20	sorghum
13.71	0.0972	0	2022-03-21	sorghum
14.04	0.0972	0	2022-03-22	sorghum
14.75	0.0971	0	2022-03-23	sorghum
14.11	0.0971	0	2022-03-24	sorghum
13.35	0.0971	0	2022-03-25	sorghum
13.5	0.0971	0	2022-03-26	sorghum
12.14	0.0971	0	2022-03-27	sorghum
11.43	0.0971	0	2022-03-28	sorghum
11.48	0.0971	0	2022-03-29	sorghum
11.24	0.0971	0	2022-03-30	sorghum
11.88	0.0971	0	2022-03-31	sorghum
12.88	0.0971	0	2022-04-01	sorghum
13.44	0.0971	0	2022-04-02	sorghum
13.12	0.0971	0	2022-04-03	sorghum
14	0.0971	0	2022-04-04	sorghum
12.86	0.0971	0	2022-04-05	sorghum
12.25	0.0971	0	2022-04-06	sorghum
13	0.0971	0	2022-04-07	sorghum
13.8	0.0971	0	2022-04-08	sorghum
14.65	0.0971	0	2022-04-09	sorghum
14.57	0.0971	0	2022-04-10	sorghum
13.88	0.1013	0	2022-04-11	sorghum
13.85	0.1035	0	2022-04-12	sorghum
14.84	0.1009	0	2022-04-13	sorghum
15.91	0.0994	0	2022-04-14	sorghum
15.73	0.0987	0	2022-04-15	sorghum
15.82	0.0983	0	2022-04-16	sorghum
16.3	0.0981	0	2022-04-17	sorghum
16.85	0.0978	0	2022-04-18	sorghum
17.34	0.0977	0	2022-04-19	sorghum
17.63	0.0975	0	2022-04-20	sorghum
17.95	0.0974	0	2022-04-21	sorghum
18.09	0.1393	0	2022-04-22	sorghum
18.33	0.1795	0	2022-04-23	sorghum
18.76	0.1796	0	2022-04-24	sorghum
18.64	0.1796	0	2022-04-25	sorghum
18.67	0.1789	0	2022-04-26	sorghum
17.36	0.1796	0	2022-04-27	sorghum
16.76	0.1796	0	2022-04-28	sorghum
15.59	0.1796	0	2022-04-29	sorghum
15.43	0.1796	0	2022-04-30	sorghum
15.31	0.1796	0	2022-05-01	sorghum
15.66	0.1791	0	2022-05-02	sorghum
16.05	0.1778	0	2022-05-03	sorghum
16.77	0.1752	0	2022-05-04	sorghum
17.73	0.1708	0	2022-05-05	sorghum
18.63	0.1644	0	2022-05-06	sorghum
18.54	0.1569	0	2022-05-07	sorghum
18.91	0.1493	0	2022-05-08	sorghum
19.09	0.1417	0	2022-05-09	sorghum
18.63	0.1436	0	2022-05-10	sorghum
