forc_st	forc_sw	forc_npp	date	crop
14.1	0.0972	0	2022-01-01	sorghum
12.88	0.098	0	2022-01-02	sorghum
11.28	0.0979	0	2022-01-03	sorghum
10.21	0.0979	0	2022-01-04	sorghum
9.46	0.0979	0	2022-01-05	sorghum
8.83	0.0986	0	2022-01-06	sorghum
8.41	0.1033	0	2022-01-07	sorghum
8.1	0.1796	0	2022-01-08	sorghum
8.8	0.1796	0	2022-01-09	sorghum
8.39	0.1797	0	2022-01-10	sorghum
9.11	0.1795	0	2022-01-11	sorghum
9.96	0.1786	0	2022-01-12	sorghum
10.5	0.1762	0	2022-01-13	sorghum
10.8	0.1722	0	2022-01-14	sorghum
10.82	0.1696	0	2022-01-15	sorghum
11.46	0.165	0	2022-01-16	sorghum
11.61	0.1596	0	2022-01-17	sorghum
11.78	0.1534	0	2022-01-18	sorghum
11.72	0.147	0	2022-01-19	sorghum
10.92	0.145	0	2022-01-20	sorghum
9.86	0.1447	0	2022-01-21	sorghum
10.55	0.145	0	2022-01-22	sorghum
10.26	0.1446	0	2022-01-23	sorghum
9.94	0.1428	0	2022-01-24	sorghum
10.18	0.1394	0	2022-01-25	sorghum
10.75	0.1345	0	2022-01-26	sorghum
10.55	0.1292	0	2022-01-27	sorghum
9.92	0.1243	0	2022-01-28	sorghum
9.75	0.1202	0	2022-01-29	sorghum
9.21	0.1169	0	2022-01-30	sorghum
9.55	0.1139	0	2022-01-31	sorghum
9.94	0.1117	0	2022-02-01	sorghum
10.02	0.1103	0	2022-02-02	sorghum
10.12	0.1092	0	2022-02-03	sorghum
10.38	0.1082	0	2022-02-04	sorghum
10.61	0.1074	0	2022-02-05	sorghum
10.43	0.1065	0	2022-02-06	sorghum
10.12	0.1058	0	2022-02-07	sorghum
10.41	0.105	0	2022-02-08	sorghum
10.59	0.1044	0	2022-02-09	sorghum
10.58	0.1038	0	2022-02-10	sorghum
10.18	0.1033	0	2022-02-11	sorghum
10.14	0.1028	0	2022-02-12	sorghum
11.3	0.1024	0	2022-02-13	sorghum
