"time","POM","LMWC","AGG","MIC","MAOM","CO2","year","date","TOC"
1,606.858986128574,2.31039349701176,1660.98412714889,5.82148609495072,4768.93982649968,0,2022,"2022-01-01",7044.91481936911
2,605.967922412512,2.31310942553688,1661.36788248469,5.77646366137647,4769.09088967419,0.396267165307224,2022,"2022-01-02",7044.51626765831
3,605.135231815591,2.29488622568663,1661.73692082796,5.73112442321738,4769.24141056327,0.770685290114406,2022,"2022-01-03",7044.13957385572
4,604.354410994184,2.26570216613577,1662.09208056349,5.68492310603879,4769.38734552164,1.12354545416582,2022,"2022-01-04",7043.78446235149
5,603.618266245836,2.23184018246421,1662.43419149982,5.63779364962214,4769.52675916986,1.45693677841113,2022,"2022-01-05",7043.44885074761
6,602.921284050305,2.19673489697079,1662.76389017138,5.58984304121831,4769.65884534661,1.77300358273792,2022,"2022-01-06",7043.13059750649
7,602.259281203361,2.16213175905291,1663.08168463848,5.54124517156617,4769.78342431291,2.07368206716783,2022,"2022-01-07",7042.82776708536
8,601.629671197244,2.12849854288682,1663.38810209602,5.49215130429441,4769.9006188519,2.36028891345774,2022,"2022-01-08",7042.53904199234
9,601.031054643008,2.09568518338188,1663.68364072671,5.44266052966162,4770.01058424368,2.63362011358377,2022,"2022-01-09",7042.26362532644
10,600.461428589813,2.06393602833022,1663.9687752649,5.39289549409834,4770.11346656526,2.89468996595688,2022,"2022-01-10",7042.0005019424
11,599.91852162599,2.03350212157776,1664.24397265012,5.34300487015222,4770.20953143582,3.14463616788747,2022,"2022-01-11",7041.74853270366
12,599.40030194915,2.00457942553281,1664.50961837031,5.29312444479822,4770.29905266314,3.38449832912875,2022,"2022-01-12",7041.50667685294
13,598.904845933409,1.97725512908432,1664.76607079408,5.24338959353744,4770.38237489687,3.61527308594391,2022,"2022-01-13",7041.27393634698
14,598.430841354423,1.95132237157774,1665.01371678306,5.19389765606018,4770.45983678008,3.83765501820786,2022,"2022-01-14",7041.0496149452
15,597.973251219241,1.92857690088074,1665.25288395294,5.14493942337281,4770.53189415471,4.05380916945236,2022,"2022-01-15",7040.83154565115
16,597.52902657982,1.90908047079399,1665.48383167306,5.09676003770657,4770.59945801941,4.2653035058822,2022,"2022-01-16",7040.61815678079
17,597.102732532306,1.88940228251252,1665.70683463985,5.04915259153592,4770.66290021354,4.4705625106398,2022,"2022-01-17",7040.41102225974
18,596.698915879817,1.86728774376878,1665.92222495404,5.00180347426115,4770.72179422878,4.66770353490516,2022,"2022-01-18",7040.21202628067
19,596.31711153977,1.84360043236651,1666.13035479638,4.95462612070096,4770.77553472067,4.85667006118596,2022,"2022-01-19",7040.02122760989
20,595.954200762999,1.82011209229426,1666.3315425066,4.90772844486399,4770.82394226597,5.03856285113247,2022,"2022-01-20",7039.83752607273
21,595.60882744045,1.79717191164986,1666.52607399639,4.86116900389889,4770.86712061769,5.21394009113131,2022,"2022-01-21",7039.66036297008
22,595.28072549077,1.77454750605498,1666.71422543243,4.81494737364693,4770.9051453837,5.38294850406683,2022,"2022-01-22",7039.48959118661
23,594.969374624747,1.75220384156129,1666.89626439461,4.76907248281754,4770.93806916594,5.54581400930854,2022,"2022-01-23",7039.32498450968
24,594.673301545182,1.73064095199532,1667.07244529374,4.72360595502165,4770.965984523,5.70310083588287,2022,"2022-01-24",7039.16597826894
25,594.390157874665,1.71064781582757,1667.24299527924,4.67867506306633,4770.98917649017,5.85572773775737,2022,"2022-01-25",7039.01165252296
26,594.119121651344,1.69198053193967,1667.40811828911,4.63433799713963,4771.00802925275,6.00411269615872,2022,"2022-01-26",7038.86158772228
27,593.861475742797,1.67341721375939,1667.56802083337,4.59051984156447,4771.02271683962,6.14788836923136,2022,"2022-01-27",7038.71615047111
28,593.617960494161,1.65443334192458,1667.72292233606,4.54714325207731,4771.03315163514,6.28678476055821,2022,"2022-01-28",7038.57561105937
29,593.387926825664,1.63535191375798,1667.87303763333,4.50420372870122,4771.0392536206,6.42099790363469,2022,"2022-01-29",7038.43977372206
30,593.170322754992,1.61661898188809,1668.01856859457,4.46172965406531,4771.04104203373,6.55088412264218,2022,"2022-01-30",7038.30828201924
31,592.964782699955,1.59816094210938,1668.15970423483,4.4197229300005,4771.03860897122,6.67659919391168,2022,"2022-01-31",7038.18097977811
32,592.770954053368,1.57997922841092,1668.29663044042,4.37817911201537,4771.03199317787,6.79827392157686,2022,"2022-02-01",7038.05773601208
33,592.588084577308,1.56225677621197,1668.42952185014,4.3371205976282,4771.02129344043,6.91618137154691,2022,"2022-02-02",7037.93827724171
34,592.41605568109,1.54479563463358,1668.55854647892,4.29653650438534,4771.00659883154,7.03039150902746,2022,"2022-02-03",7037.82253313056
35,592.254939746802,1.5273600046513,1668.68387047693,4.25640033857503,4770.98793893407,7.14089837773485,2022,"2022-02-04",7037.71050950103
36,592.104791399015,1.50979114509371,1668.8056585803,4.21668234911583,4770.96529525017,7.24768966558282,2022,"2022-02-05",7037.6022187237
37,591.965647683026,1.4919837311358,1668.92407379799,4.17735157373706,4770.93861742063,7.3507521518738,2022,"2022-02-06",7037.49767420652
38,591.836980766791,1.47419376643856,1669.03927500677,4.13840772272437,4770.90786232507,7.45024236089592,2022,"2022-02-07",7037.3967195878
39,591.717925599779,1.45677582701017,1669.1514093255,4.09987815384622,4770.87308624191,7.54643978819899,2022,"2022-02-08",7037.29907514805
40,591.607663026043,1.43998150267496,1669.26061304416,4.06179412063694,4770.83441150142,7.63962164628464,2022,"2022-02-09",7037.20446319494
41,591.506103840408,1.42355450316272,1669.36701374902,4.0241517763724,4770.79198655048,7.72986066479095,2022,"2022-02-10",7037.11281041945
42,591.414000678251,1.4068596961289,1669.47074333988,3.9868915328323,4770.74582031466,7.81695807471387,2022,"2022-02-11",7037.02431556175
43,591.331217034104,1.38996933350451,1669.57193705335,3.94999175435128,4770.69583316572,7.90094447868529,2022,"2022-02-12",7036.93894834102
44,591.25648036325,1.37357765623279,1669.67071884715,3.9135000783215,4770.6420623573,7.98218919751186,2022,"2022-02-13",7036.85633930225
45,591.188430448716,1.35823860956011,1669.76719498686,3.87748332833014,4770.58471570709,8.06111679440943,2022,"2022-02-14",7036.77606308056
46,591.126403506403,1.3439551575896,1669.86145867401,3.84197811556634,4770.52407635336,8.13797404251615,2022,"2022-02-15",7036.69787180693
47,591.070845336258,1.33008329187124,1669.95360119246,3.80695709060675,4770.46034658625,8.21269214855241,2022,"2022-02-16",7036.62183349744
