forc_st	forc_sw	forc_npp	date	crop
9.7	0.26	0	2022-01-01	wheat
9.28	0.26	0	2022-01-02	wheat
8.84	0.26	0	2022-01-03	wheat
8.43	0.26	0	2022-01-04	wheat
8.05	0.26	0	2022-01-05	wheat
7.74	0.26	0	2022-01-06	wheat
7.5	0.26	0	2022-01-07	wheat
7.3	0.26	0	2022-01-08	wheat
7.09	0.26	0	2022-01-09	wheat
6.9	0.26	0	2022-01-10	wheat
6.71	0.26	0	2022-01-11	wheat
6.49	0.26	0	2022-01-12	wheat
6.29	0.26	0	2022-01-13	wheat
6.11	0.26	0	2022-01-14	wheat
5.94	0.26	0	2022-01-15	wheat
5.76	0.26	0	2022-01-16	wheat
5.59	0.26	0	2022-01-17	wheat
5.44	0.2601	0	2022-01-18	wheat
5.31	0.2601	0	2022-01-19	wheat
5.21	0.2601	0	2022-01-20	wheat
5.13	0.2601	0	2022-01-21	wheat
5.04	0.2602	0	2022-01-22	wheat
4.95	0.2602	0	2022-01-23	wheat
4.86	0.2602	0	2022-01-24	wheat
4.79	0.2603	0	2022-01-25	wheat
4.71	0.2603	0	2022-01-26	wheat
4.62	0.2744	0	2022-01-27	wheat
4.54	0.2745	0	2022-01-28	wheat
4.42	0.2806	0	2022-01-29	wheat
4.27	0.2807	0	2022-01-30	wheat
4.15	0.2808	0	2022-01-31	wheat
4.08	0.2808	0	2022-02-01	wheat
3.96	0.2809	0	2022-02-02	wheat
3.74	0.281	0	2022-02-03	wheat
3.48	0.2811	0	2022-02-04	wheat
3.23	0.2812	0	2022-02-05	wheat
3.02	0.2812	0	2022-02-06	wheat
2.83	0.2813	0	2022-02-07	wheat
2.74	0.2813	0	2022-02-08	wheat
2.66	0.2814	0	2022-02-09	wheat
2.52	0.2815	0	2022-02-10	wheat
2.36	0.2815	0	2022-02-11	wheat
2.28	0.2816	0	2022-02-12	wheat
2.29	0.3728	0	2022-02-13	wheat
2.31	0.3843	0	2022-02-14	wheat
2.31	0.4317	0	2022-02-15	wheat
2.39	0.4316	0	2022-02-16	wheat
2.42	0.4316	0	2022-02-17	wheat
2.43	0.4315	0	2022-02-18	wheat
2.45	0.552	0	2022-02-19	wheat
2.48	0.552	0	2022-02-20	wheat
2.48	0.5519	0	2022-02-21	wheat
2.44	0.5519	0	2022-02-22	wheat
2.4	0.5518	0	2022-02-23	wheat
2.38	0.552	0	2022-02-24	wheat
2.44	0.26	0	2022-02-25	wheat
2.56	0.26	0	2022-02-26	wheat
2.63	0.26	0	2022-02-27	wheat
2.62	0.26	0	2022-02-28	wheat
2.66	0.26	0	2022-03-01	wheat
2.74	0.26	0	2022-03-02	wheat
3.01	0.26	0	2022-03-03	wheat
3.33	0.26	0	2022-03-04	wheat
3.56	0.2599	0	2022-03-05	wheat
3.65	0.2599	0	2022-03-06	wheat
3.92	0.2598	0	2022-03-07	wheat
4.32	0.2597	0	2022-03-08	wheat
4.84	0.2596	0	2022-03-09	wheat
5.42	0.2592	0	2022-03-10	wheat
5.99	0.2588	0	2022-03-11	wheat
6.3	0.2585	0	2022-03-12	wheat
6.55	0.2582	0	2022-03-13	wheat
6.62	0.2578	0	2022-03-14	wheat
6.62	0.2574	0	2022-03-15	wheat
6.69	0.26	0	2022-03-16	wheat
6.98	0.26	0	2022-03-17	wheat
7.28	0.26	0	2022-03-18	wheat
7.4	0.26	0	2022-03-19	wheat
7.47	0.26	0	2022-03-20	wheat
7.72	0.26	0	2022-03-21	wheat
7.98	0.26	0	2022-03-22	wheat
8.13	0.26	0	2022-03-23	wheat
8.36	0.26	0	2022-03-24	wheat
8.55	0.26	0	2022-03-25	wheat
8.72	0.26	0	2022-03-26	wheat
8.93	0.26	0	2022-03-27	wheat
9.03	0.26	0	2022-03-28	wheat
9.11	0.26	0	2022-03-29	wheat
9.43	0.26	0	2022-03-30	wheat
9.85	0.26	0	2022-03-31	wheat
10.4	0.26	0	2022-04-01	wheat
10.72	0.26	0	2022-04-02	wheat
10.61	0.26	0	2022-04-03	wheat
10.42	0.26	0	2022-04-04	wheat
10.29	0.26	0	2022-04-05	wheat
10.17	0.26	0	2022-04-06	wheat
10.13	0.2599	0	2022-04-07	wheat
10.15	0.2599	0	2022-04-08	wheat
10.35	0.2598	0	2022-04-09	wheat
10.6	0.2596	0	2022-04-10	wheat
10.73	0.2592	0	2022-04-11	wheat
10.91	0.2586	0	2022-04-12	wheat
11.04	0.26	0	2022-04-13	wheat
11.07	0.26	0	2022-04-14	wheat
11.2	0.26	0	2022-04-15	wheat
11.34	0.26	0	2022-04-16	wheat
11.61	0.26	0	2022-04-17	wheat
11.96	0.26	0	2022-04-18	wheat
12.17	0.26	0	2022-04-19	wheat
12.29	0.26	0	2022-04-20	wheat
12.35	0.26	0	2022-04-21	wheat
12.35	0.26	0	2022-04-22	wheat
12.5	0.26	0	2022-04-23	wheat
12.88	0.26	0	2022-04-24	wheat
13.43	0.26	0	2022-04-25	wheat
14.14	0.26	0	2022-04-26	wheat
14.65	0.26	0	2022-04-27	wheat
15.12	0.26	0	2022-04-28	wheat
15.46	0.26	0	2022-04-29	wheat
15.37	0.26	0	2022-04-30	wheat
15.38	0.26	0	2022-05-01	wheat
15.57	0.2599	0	2022-05-02	wheat
16.01	0.2599	0	2022-05-03	wheat
16.5	0.26	0	2022-05-04	wheat
16.84	0.26	0	2022-05-05	wheat
16.95	0.26	0	2022-05-06	wheat
17.16	0.26	0	2022-05-07	wheat
17.25	0.26	0	2022-05-08	wheat
17.18	0.26	0	2022-05-09	wheat
17.22	0.26	0	2022-05-10	wheat
17.34	0.26	0	2022-05-11	wheat
17.57	0.2599	0	2022-05-12	wheat
17.94	0.2599	0	2022-05-13	wheat
18.3	0.2598	0	2022-05-14	wheat
18.54	0.2595	0	2022-05-15	wheat
18.76	0.2592	0	2022-05-16	wheat
18.93	0.2589	0	2022-05-17	wheat
18.98	0.2582	0	2022-05-18	wheat
19.02	0.2577	0	2022-05-19	wheat
18.88	0.2574	0	2022-05-20	wheat
18.84	0.2573	0	2022-05-21	wheat
19.2	0.26	0	2022-05-22	wheat
19.66	0.26	0	2022-05-23	wheat
19.98	0.26	0	2022-05-24	wheat
20.1	0.26	0	2022-05-25	wheat
20.15	0.26	0	2022-05-26	wheat
20.16	0.26	0	2022-05-27	wheat
20.12	0.2599	0	2022-05-28	wheat
20.12	0.2598	0	2022-05-29	wheat
20.28	0.2597	0	2022-05-30	wheat
20.48	0.2596	0	2022-05-31	wheat
20.59	0.2595	0	2022-06-01	wheat
20.75	0.2593	0	2022-06-02	wheat
20.75	0.2591	0	2022-06-03	wheat
20.9	0.2588	0	2022-06-04	wheat
21.17	0.26	0	2022-06-05	wheat
21.37	0.26	0	2022-06-06	wheat
21.48	0.26	0	2022-06-07	wheat
21.62	0.26	0	2022-06-08	wheat
21.77	0.2599	0	2022-06-09	wheat
21.89	0.2598	0	2022-06-10	wheat
22.09	0.2597	0	2022-06-11	wheat
22.38	0.2594	0	2022-06-12	wheat
22.68	0.2591	0	2022-06-13	wheat
22.91	0.2585	0	2022-06-14	wheat
23.09	0.258	0	2022-06-15	wheat
23.22	0.2574	0	2022-06-16	wheat
23.34	0.2559	0	2022-06-17	wheat
23.45	0.254	0	2022-06-18	wheat
23.6	0.2525	0	2022-06-19	wheat
23.79	0.2507	0	2022-06-20	wheat
24.05	0.2479	0	2022-06-21	wheat
24.31	0.2447	0	2022-06-22	wheat
24.58	0.241	0	2022-06-23	wheat
24.8	0.2388	0	2022-06-24	wheat
24.8	0.2355	0	2022-06-25	wheat
24.73	0.232	0	2022-06-26	wheat
24.83	0.2281	0	2022-06-27	wheat
25.12	0.2239	0	2022-06-28	wheat
25.41	0.2193	0	2022-06-29	wheat
25.66	0.2182	0	2022-06-30	wheat
25.68	0.2168	0	2022-07-01	wheat
25.72	0.2157	0	2022-07-02	wheat
25.82	0.2144	0	2022-07-03	wheat
26.05	0.2129	0	2022-07-04	wheat
26.2	0.26	0	2022-07-05	wheat
26.13	0.26	0	2022-07-06	wheat
26.04	0.26	0	2022-07-07	wheat
26	0.26	0	2022-07-08	wheat
26.05	0.2599	0	2022-07-09	wheat
26.2	0.2599	0	2022-07-10	wheat
26.52	0.2597	0	2022-07-11	wheat
26.9	0.2595	0	2022-07-12	wheat
27.15	0.26	0	2022-07-13	wheat
27.33	0.26	0	2022-07-14	wheat
27.36	0.26	0	2022-07-15	wheat
27.3	0.26	0	2022-07-16	wheat
27.26	0.2599	0	2022-07-17	wheat
27.31	0.2598	0	2022-07-18	wheat
27.41	0.2597	0	2022-07-19	wheat
27.47	0.2595	0	2022-07-20	wheat
27.53	0.2591	0	2022-07-21	wheat
27.59	0.2585	0	2022-07-22	wheat
27.68	0.2575	0	2022-07-23	wheat
27.82	0.256	0	2022-07-24	wheat
27.99	0.2539	0	2022-07-25	wheat
28.18	0.2526	0	2022-07-26	wheat
28.28	0.2524	0	2022-07-27	wheat
28.27	0.2522	0	2022-07-28	wheat
28.2	0.252	0	2022-07-29	wheat
28.13	0.2517	0	2022-07-30	wheat
28.06	0.2575	0	2022-07-31	wheat
28.12	0.26	0	2022-08-01	wheat
28.31	0.26	0	2022-08-02	wheat
28.38	0.26	0	2022-08-03	wheat
28.38	0.26	0	2022-08-04	wheat
28.32	0.26	0	2022-08-05	wheat
28.27	0.26	0	2022-08-06	wheat
28.31	0.26	0	2022-08-07	wheat
28.46	0.26	0	2022-08-08	wheat
28.59	0.26	0	2022-08-09	wheat
28.63	0.26	0	2022-08-10	wheat
28.57	0.26	0	2022-08-11	wheat
28.38	0.26	0	2022-08-12	wheat
28.16	0.26	0	2022-08-13	wheat
28.02	0.26	0	2022-08-14	wheat
27.95	0.26	0	2022-08-15	wheat
27.88	0.26	0	2022-08-16	wheat
27.84	0.2599	0	2022-08-17	wheat
27.79	0.2598	0	2022-08-18	wheat
27.77	0.2596	0	2022-08-19	wheat
27.78	0.2593	0	2022-08-20	wheat
27.81	0.2589	0	2022-08-21	wheat
27.84	0.2586	0	2022-08-22	wheat
27.85	0.26	0	2022-08-23	wheat
27.86	0.26	0	2022-08-24	wheat
27.85	0.26	0	2022-08-25	wheat
27.91	0.26	0	2022-08-26	wheat
27.91	0.26	0	2022-08-27	wheat
27.69	0.26	0	2022-08-28	wheat
27.61	0.26	0	2022-08-29	wheat
27.7	0.26	0	2022-08-30	wheat
27.9	0.26	0	2022-08-31	wheat
28.1	0.2599	0	2022-09-01	wheat
28.28	0.2599	0	2022-09-02	wheat
28.37	0.26	0	2022-09-03	wheat
28.2	0.26	0	2022-09-04	wheat
28.23	0.26	0	2022-09-05	wheat
28.31	0.26	0	2022-09-06	wheat
28.45	0.26	0	2022-09-07	wheat
28.57	0.26	0	2022-09-08	wheat
28.31	0.2599	0	2022-09-09	wheat
28.2	0.2599	0	2022-09-10	wheat
28.14	0.2598	0	2022-09-11	wheat
28.08	0.2597	0	2022-09-12	wheat
28.04	0.2596	0	2022-09-13	wheat
28.09	0.2594	0	2022-09-14	wheat
28.23	0.2592	0	2022-09-15	wheat
28.35	0.26	0	2022-09-16	wheat
28.24	0.26	0	2022-09-17	wheat
27.77	0.26	0	2022-09-18	wheat
27.35	0.26	0	2022-09-19	wheat
27.21	0.26	0	2022-09-20	wheat
27.22	0.2599	0	2022-09-21	wheat
27.29	0.2598	0	2022-09-22	wheat
27.34	0.2596	0	2022-09-23	wheat
27.38	0.2593	0	2022-09-24	wheat
27.41	0.2589	0	2022-09-25	wheat
27.44	0.2584	0	2022-09-26	wheat
27.43	0.2578	0	2022-09-27	wheat
