"Climate_Scenario","scenario_abbrev","Mgmt_Scenario","Scenario_Name","Model","site_name","CO2e_N2O","CO2e_CH4","CO2e_SOC","GWP","climate_desc"
5,"CR",1,"5_1","APSIM","KBS",17.70369315,-0.34820948736,-9.53333333333333,7.82215032930667,"UKESM_High"
5,"CR",1,"5_1","Millennial","KBS",14.47931939025,-0.34820948736,23.7091084108835,37.8402183137735,"UKESM_High"
5,"CR",1,"5_1","RothC","KBS",14.47931939025,-0.34820948736,7.94823333333333,22.0793432362233,"UKESM_High"
5,"NT-CR",2,"5_2","APSIM","KBS",15.68811387,-0.361661260122,-8.8,6.526452609878,"UKESM_High"
5,"NT-CR",2,"5_2","Millennial","KBS",11.97964020825,-0.361661260122,6.26996822164497,17.887947169773,"UKESM_High"
5,"NT-CR",2,"5_2","RothC","KBS",11.97964020825,-0.361661260122,6.6968,18.314778948128,"UKESM_High"
5,"CC-CR",3,"5_3","APSIM","KBS",7.06207788,-0.3513122424,-4.03333333333333,2.67743230426667,"UKESM_High"
5,"CC-CR",3,"5_3","Millennial","KBS",7.60177959255,-0.3513122424,7.7030997216998,14.9535670718498,"UKESM_High"
5,"CC-CR",3,"5_3","RothC","KBS",7.60177959255,-0.3513122424,8.1367,15.38716735015,"UKESM_High"
5,"RF05-CR",41,"5_41","APSIM","KBS",16.75580049,-0.34828620912,-9.53333333333333,6.87418094754667,"UKESM_High"
5,"RF05-CR",41,"5_41","Millennial","KBS",13.78606920405,-0.34828620912,24.5992837518377,38.0370667467677,"UKESM_High"
5,"RF05-CR",41,"5_41","RothC","KBS",13.78606920405,-0.34828620912,8.14916666666667,21.5869496615967,"UKESM_High"
5,"RF15-CR",42,"5_42","APSIM","KBS",15.00022524,-0.34850945016,-8.8,5.85171578984,"UKESM_High"
5,"RF15-CR",42,"5_42","Millennial","KBS",12.45923929965,-0.34850945016,26.6524583066112,38.7631881561012,"UKESM_High"
5,"RF15-CR",42,"5_42","RothC","KBS",12.45923929965,-0.34850945016,8.58366666666667,20.6943965161567,"UKESM_High"
5,"RF25-CR",43,"5_43","APSIM","KBS",13.50038976,-0.34876583352,-8.06666666666667,5.08495725981333,"UKESM_High"
5,"RF25-CR",43,"5_43","Millennial","KBS",11.2675225377,-0.34876583352,29.1921328537308,40.1108895579108,"UKESM_High"
5,"RF25-CR",43,"5_43","RothC","KBS",11.2675225377,-0.34876583352,9.18646666666667,20.1052233708467,"UKESM_High"
5,"RF35-CR",44,"5_44","APSIM","KBS",12.17990631,-0.34907219784,-6.96666666666667,4.86416744549333,"UKESM_High"
5,"RF35-CR",44,"5_44","Millennial","KBS",10.17093776985,-0.34907219784,32.731318197208,42.553183769218,"UKESM_High"
5,"RF35-CR",44,"5_44","RothC","KBS",10.17093776985,-0.34907219784,9.84463333333333,19.6664989053433,"UKESM_High"
5,"RR50-CR",51,"5_51","APSIM","KBS",18.42837282,-0.34692268824,-11.3666666666667,6.71478346509333,"UKESM_High"
5,"RR50-CR",51,"5_51","Millennial","KBS",14.94781415985,-0.34692268824,18.0488754134491,32.6497668850591,"UKESM_High"
5,"RR50-CR",51,"5_51","RothC","KBS",14.94781415985,-0.34692268824,7.4932,22.09409147161,"UKESM_High"
5,"RR25-CR",52,"5_52","APSIM","KBS",19.85754342,-0.34303420944,-12.4666666666667,7.04784254389333,"UKESM_High"
5,"RR25-CR",52,"5_52","Millennial","KBS",15.6424200933,-0.34303420944,9.85442783349787,25.1538137173579,"UKESM_High"
5,"RR25-CR",52,"5_52","RothC","KBS",15.6424200933,-0.34303420944,6.9564,22.25578588386,"UKESM_High"
5,"RR00-CR",53,"5_53","APSIM","KBS",22.58880195,-0.3342937464,-14.6666666666667,7.58784153693333,"UKESM_High"
5,"RR00-CR",53,"5_53","Millennial","KBS",17.25553759215,-0.3342937464,0.132376493441138,17.0536203391911,"UKESM_High"
5,"RR00-CR",53,"5_53","RothC","KBS",17.25553759215,-0.3342937464,6.41226666666667,23.3335105124167,"UKESM_High"
5,"BC19-CR",61,"5_61","APSIM","KBS",16.69201677,NA,-6.23333333333333,10.4586834366667,"UKESM_High"
5,"BC38-CR",62,"5_62","APSIM","KBS",16.18113354,NA,-3.3,12.88113354,"UKESM_High"
5,"BC57-CR",63,"5_63","APSIM","KBS",15.73150293,NA,0.366666666666646,16.0981695966666,"UKESM_High"
5,"BC76-CR",64,"5_64","APSIM","KBS",15.35873196,NA,2.93333333333337,18.2920652933334,"UKESM_High"
5,"BC96-CR",65,"5_65","APSIM","KBS",15.02793435,NA,5.13333333333337,20.1612676833334,"UKESM_High"
1,"CC-CR",3,"1_3","Daycent","LRF",4.8093625008,-0.60621755328,-6.23333333333333,-2.03018838581333,"Baseline"
1,"RF05-CR",41,"1_41","Daycent","LRF",4.6432144473,-0.57319241904,-4.03333333333333,0.0366886949266669,"Baseline"
1,"RF15-CR",42,"1_42","Daycent","LRF",4.5336040893,-0.57549141,-2.93333333333334,1.02477934596666,"Baseline"
1,"RF25-CR",43,"1_43","Daycent","LRF",4.4177274141,-0.5778814572,-2.20000000000001,1.63984595689999,"Baseline"
1,"RF35-CR",44,"1_44","Daycent","LRF",4.29669669,-0.58034827224,-1.10000000000001,2.61634841775999,"Baseline"
1,"RR50-CR",51,"1_51","Daycent","LRF",4.5984769974,-0.60109885656,-5.5,-1.50262185916,"Baseline"
1,"RR25-CR",52,"1_52","Daycent","LRF",4.5464602326,-0.59430879072,-7.7,-3.74784855812,"Baseline"
1,"RR00-CR",53,"1_53","Daycent","LRF",4.6957100619,-0.57208371408,-4.4,-0.27637365218,"Baseline"
1,"RR50-NT-CR",54,"1_54","Daycent","LRF",3.7375173693,-0.5885467992324,-12.8333333333333,-9.68436276326573,"Baseline"
1,"RR25-NT-CR",55,"1_55","Daycent","LRF",3.7321745604,-0.5740487030628,-15.7666666666667,-12.6085408093295,"Baseline"
1,"RR00-NT-CR",56,"1_56","Daycent","LRF",3.757184574,-0.5585320773288,-18.7,-15.5013475033288,"Baseline"
1,"CN",7,"1_7","Daycent","LRF",3.4630894584,-0.58062310272,0.73333333333333,3.61579968901333,"Baseline"
1,"CC-NT-CR",8,"1_8","Daycent","LRF",3.5394475545,-0.5748541548588,-17.6,-14.6354066003588,"Baseline"
5,"CC-CR",3,"5_3","Daycent","LRF",4.7823052134,-0.60130604304,-5.5,-1.31900082964,"UKESM_High"
5,"RF05-CR",41,"5_41","Daycent","LRF",4.8692446803,-0.5675451876,-4.03333333333333,0.268366159366666,"UKESM_High"
5,"RF15-CR",42,"5_42","Daycent","LRF",4.7546996211,-0.57031280208,-2.93333333333334,1.25105348568666,"UKESM_High"
5,"RF25-CR",43,"5_43","Daycent","LRF",4.634915571,-0.57316953672,-1.83333333333334,2.22841270094666,"UKESM_High"
5,"RF35-CR",44,"5_44","Daycent","LRF",4.5051158295,-0.5761179576,-0.733333333333333,3.19566453856667,"UKESM_High"
5,"RR50-CR",51,"5_51","Daycent","LRF",4.8285690024,-0.59706223128,-5.13333333333333,-0.901826562213334,"UKESM_High"
5,"RR25-CR",52,"5_52","Daycent","LRF",4.7829386319,-0.59032723464,-7.33333333333333,-3.14072193607333,"UKESM_High"
5,"RR00-CR",53,"5_53","Daycent","LRF",4.9255164816,-0.56618774424,-4.4,-0.0406712626399988,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","Daycent","LRF",3.9513653751,-0.5865953340672,-12.8333333333333,-9.46856329230053,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","Daycent","LRF",3.9369031845,-0.570838722354,-15.7666666666667,-12.4006022045207,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","Daycent","LRF",3.9740721735,-0.553076879274,-18.7,-15.279004705774,"UKESM_High"
5,"CN",7,"5_7","Daycent","LRF",3.6004054086,-0.57640248792,0.73333333333333,3.75733625401333,"UKESM_High"
5,"CC-NT-CR",8,"5_8","Daycent","LRF",3.6550817589,-0.5724933417864,-17.6,-14.5174115828864,"UKESM_High"
1,"CC-CR",3,"1_3","APSIM","LRF",5.42331933,-0.60621755328,0,4.81710177672,"Baseline"
1,"CC-CR",3,"1_3","Millennial","LRF",5.1163409154,-0.60621755328,-0.643727489535156,3.86639587258484,"Baseline"
1,"CC-CR",3,"1_3","RothC","LRF",5.1163409154,-0.60621755328,-0.817666666666667,3.69245669545333,"Baseline"
1,"RF05-CR",41,"1_41","APSIM","LRF",7.6837332,-0.57319241904,0,7.11054078096,"Baseline"
1,"RF05-CR",41,"1_41","Millennial","LRF",6.16347382365,-0.57319241904,0.472329242636544,6.06261064724654,"Baseline"
1,"RF05-CR",41,"1_41","RothC","LRF",6.16347382365,-0.57319241904,-0.84131666666667,4.74896473794333,"Baseline"
1,"RF15-CR",42,"1_42","APSIM","LRF",7.26026301,-0.57549141,0,6.6847716,"Baseline"
1,"RF15-CR",42,"1_42","Millennial","LRF",5.89693354965,-0.57549141,1.95108541200065,7.27252755165065,"Baseline"
1,"RF15-CR",42,"1_42","RothC","LRF",5.89693354965,-0.57549141,-0.4906,4.83084213965,"Baseline"
1,"RF25-CR",43,"1_43","APSIM","LRF",6.8530176,-0.5778814572,0.366666666666665,6.64180280946666,"Baseline"
1,"RF25-CR",43,"1_43","Millennial","LRF",5.63537250705,-0.5778814572,3.47151261509473,8.52900366494472,"Baseline"
1,"RF25-CR",43,"1_43","RothC","LRF",5.63537250705,-0.5778814572,-0.140433333333332,4.91705771651667,"Baseline"
1,"RF35-CR",44,"1_44","APSIM","LRF",6.46086012,-0.58034827224,0,5.88051184776,"Baseline"
1,"RF35-CR",44,"1_44","Millennial","LRF",5.378778405,-0.58034827224,5.0603914043485,9.8588215371085,"Baseline"
1,"RF35-CR",44,"1_44","RothC","LRF",5.378778405,-0.58034827224,0.217616666666667,5.01604679942667,"Baseline"
1,"RR50-CR",51,"1_51","APSIM","LRF",3.71223138,-0.60109885656,0,3.11113252344,"Baseline"
1,"RR50-CR",51,"1_51","Millennial","LRF",4.1553541887,-0.60109885656,3.8513780463253,7.4056333784653,"Baseline"
1,"RR50-CR",51,"1_51","RothC","LRF",4.1553541887,-0.60109885656,-0.147216666666669,3.40703866547333,"Baseline"
1,"RR25-CR",52,"1_52","APSIM","LRF",4.43701401,-0.59430879072,0,3.84270521928,"Baseline"
1,"RR25-CR",52,"1_52","Millennial","LRF",4.4917371213,-0.59430879072,3.51064158205567,7.40806991263567,"Baseline"
1,"RR25-CR",52,"1_52","RothC","LRF",4.4917371213,-0.59430879072,-0.416166666666667,3.48126166391333,"Baseline"
1,"RR00-CR",53,"1_53","APSIM","LRF",5.39216964,-0.57208371408,0.366666666666665,5.18675259258667,"Baseline"
1,"RR00-CR",53,"1_53","Millennial","LRF",5.04393985095,-0.57208371408,-0.239620923502384,4.23223521336762,"Baseline"
1,"RR00-CR",53,"1_53","RothC","LRF",5.04393985095,-0.57208371408,-1.01273333333333,3.45912280353667,"Baseline"
1,"RR50-NT-CR",54,"1_54","APSIM","LRF",3.83618664,-0.5885467992324,0,3.2476398407676,"Baseline"
1,"RR50-NT-CR",54,"1_54","Millennial","LRF",3.78685200465,-0.5885467992324,4.7720826276123,7.9703878330299,"Baseline"
1,"RR50-NT-CR",54,"1_54","RothC","LRF",3.78685200465,-0.5885467992324,0.175083333333332,3.37338853875093,"Baseline"
1,"RR25-NT-CR",55,"1_55","APSIM","LRF",4.62989241,-0.5740487030628,-0.73333333333333,3.32251037360387,"Baseline"
1,"RR25-NT-CR",55,"1_55","Millennial","LRF",4.1810334852,-0.5740487030628,3.52487198806197,7.13185677019917,"Baseline"
1,"RR25-NT-CR",55,"1_55","RothC","LRF",4.1810334852,-0.5740487030628,0.127233333333333,3.73421811547053,"Baseline"
1,"RR00-NT-CR",56,"1_56","APSIM","LRF",5.58283011,-0.5585320773288,-1.1,3.9242980326712,"Baseline"
1,"RR00-NT-CR",56,"1_56","Millennial","LRF",4.670007342,-0.5585320773288,2.37640272052263,6.48787798519383,"Baseline"
1,"RR00-NT-CR",56,"1_56","RothC","LRF",4.670007342,-0.5585320773288,0.0634333333333352,4.17490859800454,"Baseline"
1,"BC19-CR",61,"1_61","APSIM","LRF",5.65204068,NA,2.93333333333334,8.58537401333334,"Baseline"
1,"BC38-CR",62,"1_62","APSIM","LRF",5.59972413,NA,5.86666666666667,11.4663907966667,"Baseline"
1,"BC57-CR",63,"1_63","APSIM","LRF",5.4889263,NA,8.43333333333333,13.9222596333333,"Baseline"
1,"BC76-CR",64,"1_64","APSIM","LRF",5.38300191,NA,10.6333333333333,16.0163352433333,"Baseline"
1,"BC96-CR",65,"1_65","APSIM","LRF",5.29965579,NA,14.3,19.59965579,"Baseline"
1,"CN",7,"1_7","APSIM","LRF",5.51023473,-0.58062310272,-1.46666666666667,3.46294496061333,"Baseline"
1,"CN",7,"1_7","Millennial","LRF",4.4866620942,-0.58062310272,8.2457596939135,12.1517986853935,"Baseline"
1,"CN",7,"1_7","RothC","LRF",4.4866620942,-0.58062310272,0.638916666666667,4.54495565814667,"Baseline"
1,"CC-NT-CR",8,"1_8","APSIM","LRF",5.53513818,-0.5748541548588,-0.733333333333333,4.22695069180787,"Baseline"
1,"CC-NT-CR",8,"1_8","Millennial","LRF",4.53729286725,-0.5748541548588,2.95035339554195,6.91279210793315,"Baseline"
1,"CC-NT-CR",8,"1_8","RothC","LRF",4.53729286725,-0.5748541548588,-0.0476666666666696,3.91477204572453,"Baseline"
5,"CC-CR",3,"5_3","APSIM","LRF",7.45981236,-0.60130604304,1.1,7.95850631696,"UKESM_High"
5,"CC-CR",3,"5_3","Millennial","LRF",6.1210587867,-0.60130604304,-1.2149227695363,4.3048299741237,"UKESM_High"
5,"CC-CR",3,"5_3","RothC","LRF",6.1210587867,-0.60130604304,-1.57868333333333,3.94106941032667,"UKESM_High"
5,"RF05-CR",41,"5_41","APSIM","LRF",7.83837054,-0.5675451876,1.83333333333333,9.10415868573333,"UKESM_High"
5,"RF05-CR",41,"5_41","Millennial","LRF",6.35380761015,-0.5675451876,4.75152562414013,10.5377880466901,"UKESM_High"
5,"RF05-CR",41,"5_41","RothC","LRF",6.35380761015,-0.5675451876,-1.11466666666667,4.67159575588333,"UKESM_High"
5,"RF15-CR",42,"5_42","APSIM","LRF",7.45101357,-0.57031280208,1.46666666666667,8.34736743458667,"UKESM_High"
5,"RF15-CR",42,"5_42","Millennial","LRF",6.10285659555,-0.57031280208,6.0781805547056,11.6107243481756,"UKESM_High"
5,"RF15-CR",42,"5_42","RothC","LRF",6.10285659555,-0.57031280208,-0.74195,4.79059379347,"UKESM_High"
5,"RF25-CR",43,"5_43","APSIM","LRF",7.05736317,-0.57316953672,1.83333333333333,8.31752696661333,"UKESM_High"
5,"RF25-CR",43,"5_43","Millennial","LRF",5.8461393705,-0.57316953672,7.4421309845267,12.7151008183067,"UKESM_High"
5,"RF25-CR",43,"5_43","RothC","LRF",5.8461393705,-0.57316953672,-0.363916666666668,4.90905316711333,"UKESM_High"
5,"RF35-CR",44,"5_44","APSIM","LRF",6.68192811,-0.5761179576,2.2,8.3058101524,"UKESM_High"
5,"RF35-CR",44,"5_44","Millennial","LRF",5.59352196975,-0.5761179576,8.83582487191136,13.8532288840614,"UKESM_High"
5,"RF35-CR",44,"5_44","RothC","LRF",5.59352196975,-0.5761179576,0.0165000000000006,5.03390401215,"UKESM_High"
5,"RR50-CR",51,"5_51","APSIM","LRF",5.40586332,-0.59706223128,0.733333333333333,5.54213442205333,"UKESM_High"
5,"RR50-CR",51,"5_51","Millennial","LRF",5.1172161612,-0.59706223128,5.01608026477584,9.53623419469584,"UKESM_High"
5,"RR50-CR",51,"5_51","RothC","LRF",5.1172161612,-0.59706223128,-0.5709,3.94925392992,"UKESM_High"
5,"RR25-CR",52,"5_52","APSIM","LRF",6.54016077,-0.59032723464,1.46666666666667,7.41650020202667,"UKESM_High"
5,"RR25-CR",52,"5_52","Millennial","LRF",5.66154970095,-0.59032723464,5.73364549120733,10.8048679575173,"UKESM_High"
5,"RR25-CR",52,"5_52","RothC","LRF",5.66154970095,-0.59032723464,-0.836916666666667,4.23430579964333,"UKESM_High"
5,"RR00-CR",53,"5_53","APSIM","LRF",8.04577917,-0.56618774424,1.83333333333333,9.31292475909333,"UKESM_High"
5,"RR00-CR",53,"5_53","Millennial","LRF",6.4856478258,-0.56618774424,4.105860555845,10.025320637405,"UKESM_High"
5,"RR00-CR",53,"5_53","RothC","LRF",6.4856478258,-0.56618774424,-1.29616666666667,4.62329341489333,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","APSIM","LRF",5.49280875,-0.5865953340672,1.1,6.0062134159328,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","Millennial","LRF",4.72208706255,-0.5865953340672,6.9574731304452,11.092964858928,"UKESM_High"
5,"RR50-NT-CR",54,"5_54","RothC","LRF",4.72208706255,-0.5865953340672,-0.127966666666668,4.00752506181613,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","APSIM","LRF",6.54491838,-0.570838722354,1.46666666666667,7.44074632431267,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","Millennial","LRF",5.24091078225,-0.570838722354,6.4983520120376,11.1684240719336,"UKESM_High"
5,"RR25-NT-CR",55,"5_55","RothC","LRF",5.24091078225,-0.570838722354,-0.132366666666667,4.53770539322933,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","APSIM","LRF",8.16663705,-0.553076879274,2.56666666666666,10.1802268373927,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","Millennial","LRF",6.07035461175,-0.553076879274,5.95064724306397,11.46792497554,"UKESM_High"
5,"RR00-NT-CR",56,"5_56","RothC","LRF",6.07035461175,-0.553076879274,-0.138783333333332,5.37849439914267,"UKESM_High"
5,"BC19-CR",61,"5_61","APSIM","LRF",5.52183918,NA,3.3,8.82183918,"UKESM_High"
5,"BC38-CR",62,"5_62","APSIM","LRF",5.47334073,NA,5.5,10.97334073,"UKESM_High"
5,"BC57-CR",63,"5_63","APSIM","LRF",5.38922241,NA,8.06666666666667,13.4558890766667,"UKESM_High"
5,"BC76-CR",64,"5_64","APSIM","LRF",5.3137656,NA,10.6333333333333,15.9470989333333,"UKESM_High"
5,"BC96-CR",65,"5_65","APSIM","LRF",5.37415164,NA,13.9333333333333,19.3074849733333,"UKESM_High"
5,"CN",7,"5_7","APSIM","LRF",8.01267753,-0.57640248792,-0.733333333333333,6.70294170874667,"UKESM_High"
5,"CN",7,"5_7","Millennial","LRF",5.8065414693,-0.57640248792,11.7002724655285,16.9304114469085,"UKESM_High"
5,"CN",7,"5_7","RothC","LRF",5.8065414693,-0.57640248792,0.656516666666667,5.88665564804667,"UKESM_High"
5,"CC-NT-CR",8,"5_8","APSIM","LRF",7.70823768,-0.5724933417864,1.83333333333333,8.96907767154693,"UKESM_High"
5,"CC-NT-CR",8,"5_8","Millennial","LRF",5.68165971945,-0.5724933417864,5.93443636388167,11.0436027415453,"UKESM_High"
5,"CC-NT-CR",8,"5_8","RothC","LRF",5.68165971945,-0.5724933417864,-0.221283333333336,4.88788304433026,"UKESM_High"
