"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.222,0.881,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2004,63.577,1.538,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2005,117.788,1.768,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2006,48.829,1.021,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2007,13.011,0.214,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2008,30.699,0.489,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2009,38.347,0.59,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2010,31.878,0.435,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2011,48.06,0.859,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2012,28.235,0.357,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2013,42.118,0.818,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2014,35.26,0.47,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2015,59.15,1.065,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2016,35.025,0.356,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2017,47.541,0.927,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2018,38.91,0.514,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2019,34.03,0.61,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2020,39.221,0.535,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2021,41.89,0.785,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2022,40.39,0.573,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2022,0,0,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2023,31.578,0.545,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2024,33.327,0.406,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2025,52.021,0.981,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2026,37.644,0.482,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2027,38.708,0.762,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2028,51.57,0.786,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2029,68.34,1.134,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2030,49.981,0.547,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2031,33.512,0.544,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2032,39.93,0.637,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2033,57.215,1.008,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2034,50.062,0.641,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2035,45.346,0.767,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2036,40.789,0.507,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2037,52.72,0.959,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2038,47.613,0.603,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2039,56.979,1.011,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2040,51.728,0.666,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2041,62.459,1.061,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2042,47.551,0.624,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2043,55.611,0.945,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2044,47.676,0.675,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2045,56.415,0.936,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2046,43.749,0.48,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2047,52.442,0.924,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2048,54.184,0.709,"Daycent","5_7",5,7,"","CN","Continuous Crop"
2049,52.106,0.855,"Daycent","5_7",5,7,"","CN","Continuous Crop"
