"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2022,48.088,0.893,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2022,0,0,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2023,23.858,0.496,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2024,61.127,1.112,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2025,38.328,0.743,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2026,41.935,0.851,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2027,27.698,0.577,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2028,75.833,1.448,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2029,53.055,1.004,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2030,70.37,1.279,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2031,19.537,0.408,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2032,52.085,1.037,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2033,43.573,0.838,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2034,54.258,1.047,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2035,30.708,0.603,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2036,57.318,1.07,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2037,39.525,0.77,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2038,49.91,0.991,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2039,41.325,0.788,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2040,68.348,1.288,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2041,44.652,0.853,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2042,67.665,1.261,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2043,35.175,0.683,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2044,66.966,1.268,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2045,38.907,0.746,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2046,46.052,0.882,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2047,37.753,0.722,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2048,74.54,1.401,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
2049,33.657,0.663,"Daycent","5_54",5,5,4,"RR50-NT-CR","Rmv Resid 50%, No Till, Crop Rotation"
