"year","Cinput","Ninput","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num","scenario_abbrev","scenario_description"
2003,40.162,0.879,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2004,72.246,1.757,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2005,113.284,1.706,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2006,65.79,1.321,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2007,11.983,0.217,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2008,22.965,0.364,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2009,42.476,0.777,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2010,38.858,0.483,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2011,47.39,0.911,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2012,34.054,0.466,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2013,63.742,1.32,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2014,54.599,0.838,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2015,62.955,1.193,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2016,66.008,0.993,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2017,62.627,1.287,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2018,67.386,0.988,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2019,43.581,0.908,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2020,74.394,1.165,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2021,59.086,1.233,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2022,81.728,1.216,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2022,0,0,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2023,43.449,0.883,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2024,80.154,1.392,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2025,58.642,1.084,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2026,101.032,1.628,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2027,36.372,0.616,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2028,102.552,1.888,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2029,76.239,1.277,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2030,72.266,0.985,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2031,34.959,0.701,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2032,92.732,1.621,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2033,50.52,0.885,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2034,98.86,1.619,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2035,43.932,0.78,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2036,86.909,1.404,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2037,57.331,1.029,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2038,110.443,1.867,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2039,61.883,1.052,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2040,99.999,1.536,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2041,57.519,1.009,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2042,108.488,1.813,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2043,40.615,0.679,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2044,114.469,2.146,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2045,65.602,1.04,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2046,100.054,1.668,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2047,54.722,0.962,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2048,92.428,1.503,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
2049,66.78,1.162,"Daycent","4_41",4,4,1,"RF05-CR","Redu Fert 5%, Crop Rotation"
